id,公告日期,交易案件機關,交易案件名稱,交易日期,交易對象,交易金額,交易屬第14條第1項但書,法令依據,公職人員姓名,服務機關團體,職稱,關係人名稱,統一編號,代表人或管理人,關係人與公職人員之關係
AA03109004501,109/07/08,臺北市政府體育局,2020年第2屆臺北國際女子壘球城市對抗賽,109/06/22,公職人員之關係人,"520,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,「臺北市補助民間體育團體辦理體育活動辦法」第6條,陳慈慧,臺北市議會,議員,臺北市體育總會壘球協會,26387611,陳碧峰,"關係人屬：非營利法人，係由 ： 公職人員之配偶或共同生活之家屬；陳碧峰 擔任：負責人"
AA03109004511,109/07/08,臺北市政府體育局,109年度臺北市青年盃壘球錦標賽,109/06/22,公職人員之關係人,"96,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,「臺北市補助民間體育團體辦理體育活動辦法」第6條,陳慈慧,臺北市議會,議員,臺北市體育總會壘球協會,26387611,陳碧峰,"關係人屬：非營利法人，係由 ： 公職人員之配偶或共同生活之家屬；陳碧峰 擔任：負責人"
AA03110003331,110/04/26,臺北市政府體育局,110年臺北市青年盃壘球錦標賽,110/03/25,公職人員之關係人,"105,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,臺北市補助民間體育團體辦理體育活動辦法第6條,陳慈慧,臺北市議會,議員,臺北市體育總會壘球協會,26387611,陳碧峰,"關係人屬：非營利法人，係由 ： 公職人員之配偶或共同生活之家屬；陳碧峰 擔任：負責人"
AA03110005190,110/08/24,臺北市政府體育局,2021年第3屆臺北市女子壘球城市對抗賽,110/08/16,公職人員之關係人,"290,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,臺北市補助民間體育團體辦理體育活動辦法第6條,陳慈慧,臺北市議會,議員,臺北市體育總會壘球協會,26387611,陳碧峰,"關係人屬：非營利法人，係由 ： 公職人員二親等以內親屬；父；陳碧峰 擔任：負責人"
AA03110005212,110/08/24,臺北市政府體育局,110年度第一期C級健美健身教練講習會,110/08/16,公職人員之關係人,"11,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,臺北市補助民間體育團體辦理體育活動辦法第6條,陳重文,臺北市議會,議員,臺北市健美健身運動協會,88182666,陳重文,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任：負責人"
AA03110005222,110/08/24,臺北市政府體育局,110年度第一期C級健美健身裁判講習會,110/08/16,公職人員之關係人,"9,500",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,臺北市補助民間體育團體辦理體育活動辦法第6條,陳重文,臺北市議會,議員,臺北市健美健身運動協會,88182666,陳重文,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任：負責人"
AA03110005231,110/08/24,臺北市政府體育局,110年度第一期推廣健美健身運動,110/08/16,公職人員之關係人,"8,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,臺北市補助民間體育團體辦理體育活動辦法第6條,陳重文,臺北市議會,議員,臺北市健美健身運動協會,88182666,陳重文,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任：負責人"
AA03110005241,110/08/24,臺北市政府體育局,110年臺北市市長盃環球菁英錦標賽,110/08/16,公職人員之關係人,"46,500",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,臺北市補助民間體育團體辦理體育活動辦法第6條,陳重文,臺北市議會,議員,臺北市健美健身運動協會,88182666,陳重文,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任：負責人"
AA03110005251,110/08/24,臺北市政府體育局,110年度第二期健美健身運動推廣活動,110/08/16,公職人員之關係人,"8,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,臺北市補助民間體育團體辦理體育活動辦法第6條,陳重文,臺北市議會,議員,臺北市健美健身運動協會,88182666,陳重文,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任：負責人"
AA03110005920,110/10/08,臺北市政府體育局,2021年全國業餘棒球錦標賽總決賽,110/10/08,公職人員之關係人,"215,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,臺北市補助民間體育團體辦理體育活動辦法第6條,陳慈慧,臺北市政府體育局,議員,台灣棒球聯盟,48688485,陳慈慧,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任：負責人"
AA03110005930,110/10/08,臺北市政府體育局,2021年福爾摩沙盃台日青少年國際棒球交流賽,110/10/08,公職人員之關係人,"95,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,臺北市補助民間體育團體辦理體育活動辦法第6條,陳慈慧,臺北市議會,議員,台灣棒球聯盟,48688485,陳慈慧,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任：負責人"
AA03110005960,110/10/08,臺北市政府體育局,110年度臺北市中正盃壘球錦標賽,110/10/08,公職人員之關係人,"115,500",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,臺北市補助民間體育團體辦理體育活動辦法第6條,陳慈慧,臺北市議會,議員,,,,"關係人屬：非營利法人，係由 ： 公職人員之配偶或共同生活之家屬；陳碧峰"
AA03111000670,111/01/12,臺北市政府體育局,2022舞王盃運動舞蹈公開賽暨2022台灣之星國家代表選拔賽,110/12/29,公職人員之關係人,"110,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,臺北市補助民間體育團體辦理體育活動辦法第6條,陳重文,臺北市議會,議員,臺灣體育運動舞蹈發展協會,99979752,陳重文,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任：負責人"
AA03111000690,111/01/12,臺北市政府體育局,111年度臺北市青年盃壘球錦標賽,110/12/29,公職人員之關係人,"127,500",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,臺北市補助民間體育團體辦理體育活動辦法第6條,陳慈慧,臺北市政府體育局,議員,臺北市體育總會壘球協會,26387611,陳碧峰,"關係人屬：非營利法人，係由 ： 公職人員二親等以內親屬；父；陳碧峰 擔任：負責人"
AA03111003821,111/04/28,臺北市政府體育局,2022體育盃國標舞全國錦標賽,111/03/29,公職人員之關係人,"28,500",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,臺北市補助民間體育團體辦理體育活動辦法第6條,陳重文,臺北市政府體育局,議員,台灣體育運動舞蹈發展協會,99979752,陳重文,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任：負責人"
AA03111004023,111/04/29,臺北市政府體育局,111年度第一期健美健身推廣運動,111/03/29,公職人員之關係人,"8,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,臺北市補助民間體育團體辦理體育活動辦法第6條,陳重文,臺北市政府體育局,議員,臺北市健美健身運動協會,88182666,陳重文,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任：負責人"
AA03111004032,111/04/29,臺北市政府體育局,111年度第二期健美健身推廣運動,111/03/29,公職人員之關係人,"8,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,臺北市補助民間體育團體辦理體育活動辦法第6條,陳重文,臺北市政府體育局,議員,臺北市健美健身運動協會,88182666,陳重文,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任：負責人"
AA03111004042,111/04/29,臺北市政府體育局,111年度第一期C級健美健身教練講習會,111/03/29,公職人員之關係人,"11,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,臺北市補助民間體育團體辦理體育活動辦法第6條,陳重文,臺北市政府體育局,議員,臺北市健美健身運動協會,88182666,陳重文,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任：負責人"
AA03111004930,111/07/05,臺北市政府體育局,111年度第一期C級健美健身裁判講習會,111/06/27,公職人員之關係人,"9,500",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,臺北市補助民間體育團體辦理體育活動辦法第6條,陳重文,臺北市議會,議員,臺北市健美健身運動協會,88182666,陳重文,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任：負責人"
AA03111004950,111/07/05,臺北市政府體育局,2022年第4屆臺北市女子壘球城市對抗賽,111/06/27,公職人員之關係人,"305,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,臺北市補助民間體育團體辦理體育活動辦法第6條,陳慈慧,臺北市議會,議員,臺北市體育總會壘球協會,26387611,陳碧鋒,"關係人屬：非營利法人，係由 ： 公職人員二親等以內親屬；父親；陳碧峰"
