id,公告日期,交易案件機關,交易案件名稱,交易日期,交易對象,交易金額,交易屬第14條第1項但書,法令依據,公職人員姓名,服務機關團體,職稱,關係人名稱,統一編號,代表人或管理人,關係人與公職人員之關係
AA03109000780,109/02/06,屏東縣潮州鎮公所,東隆獅子會寒冬送暖助孤老餐會活動,109/02/04,公職人員之關係人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,屏東縣潮州鎮公所對民間團體補助經費作業要點,陳素春,屏東縣潮州鎮民代表會,代表,屏東縣東隆獅子會,36782886,林稜傑,"關係人屬：非營利法人，係由 ： 公職人員之配偶或共同生活之家屬；林稜傑 擔任 相類似職務：會長"
AA03109001290,109/02/15,屏東縣潮州鎮公所,屏東縣潮州鎮農會選聘人員產銷班幹部及員工年終業務檢討會,109/01/16,公職人員之關係人,"100,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,屏東縣潮州鎮公所對民間團體補助經費作業要點,鄞玉安,屏東縣潮州鎮民代表會,代表,潮州鎮農會,92288607,李景得,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任 相類似職務：理事長"
AA03109001302,109/02/15,屏東縣潮州鎮公所,109年潮州鎮四春里家政班幹部班員業務研討會議及聯誼活動計畫,109/01/16,公職人員之關係人,"10,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,屏東縣潮州鎮公所對民間團體補助經費作業要點,鄞玉安,屏東縣潮州鎮民代表會,代表,潮州鎮農會,92288607,李景得,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任 相類似職務：理事長"
AA03109001311,109/02/15,屏東縣潮州鎮公所,果樹產銷班第4班幹部及班員業務研討會議及聯誼活動計畫,109/01/16,公職人員之關係人,"10,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,屏東縣潮州鎮公所對民間團體補助經費作業要點,鄞玉安,屏東縣潮州鎮民代表會,代表,潮州鎮農會,92288607,李景得,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任 相類似職務：理事長"
AA03109001321,109/02/15,屏東縣潮州鎮公所,果樹產銷班第6班幹部及班員業務研討會議及聯誼活動計畫,109/01/16,公職人員之關係人,"10,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,屏東縣潮州鎮公所對民間團體補助經費作業要點,鄞玉安,屏東縣潮州鎮民代表會,代表,潮州鎮農會,92288607,李景得,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任 相類似職務：理事長"
AA03109001331,109/02/15,屏東縣潮州鎮公所,果樹產銷班第32班辦理板橋果菜批發市場參觀計畫,109/02/06,公職人員之關係人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,屏東縣潮州鎮公所對民間團體補助經費作業要點,鄞玉安,屏東縣潮州鎮民代表會,代表,潮州鎮農會,92288607,李景得,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任 相類似職務：理事長"
AA03109001341,109/02/15,屏東縣潮州鎮公所,果樹產銷班第11班辦理年終計畫,109/02/07,公職人員之關係人,"10,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,屏東縣潮州鎮公所對民間團體補助經費作業要點,鄞玉安,屏東縣潮州鎮民代表會,代表,潮州鎮農會,92288607,李景得,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任 相類似職務：理事長"
AA03109001351,109/02/15,屏東縣潮州鎮公所,果樹產銷班第3班辦理南投地區竹山農會觀摩計畫,109/02/10,公職人員之關係人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,屏東縣潮州鎮公所對民間團體補助經費作業要點,鄞玉安,屏東縣潮州鎮民代表會,代表,潮州鎮農會,92288607,李景得,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任 相類似職務：理事長"
AA03109001480,109/02/19,屏東縣潮州鎮公所,薪傳文化協會會員歲末感恩聯誼活動,109/01/15,公職人員之關係人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,屏東縣潮州鎮公所對民間團體補助經費作業要點,張王惠雪,屏東縣潮州鎮民代表會,代表,屏東縣潮州鎮薪傳文化協會,40772426,張王惠雪,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任 相類似職務：理事長"
AA03109001490,109/02/19,屏東縣潮州鎮公所,薪傳文化協會購置團體制服,109/01/16,公職人員之關係人,"30,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,屏東縣潮州鎮公所對民間團體補助經費作業要點,張王惠雪,屏東縣潮州鎮民代表會,代表,屏東縣潮州鎮薪傳文化協會,40772426,張王惠雪,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任 相類似職務：理事長"
