id,公告日期,交易案件機關,交易案件名稱,交易日期,交易對象,交易金額,交易屬第14條第1項但書,法令依據,公職人員姓名,服務機關團體,職稱,關係人名稱,統一編號,代表人或管理人,關係人與公職人員之關係
AA03109001560,109/02/21,新竹縣芎林鄉公所,109年會員大會暨夏令衛生宣導健康講座活動(1090314辦理),109/02/15,公職人員之關係人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣芎林鄉公所補助社會運動經費申請作業要點第2、3、4點,范振乾,新竹縣芎林鄉民代表會,代表,新竹縣芎林鄉客家文化傳統藝術協會,09822219,范振坤,"關係人屬：非法人團體，係由 ： 公職人員二親等以內親屬；兄弟；范振坤 擔任：負責人"
AA03109003511,109/05/22,新竹縣芎林鄉公所,客家肉粽親子DIY暨健康講座活動,109/05/21,公職人員之關係人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣芎林鄉公所補助社會運動經費申請作業要點第3、4點,范振乾,新竹縣芎林鄉民代表會,代表,新竹縣芎林鄉客家文化傳統藝術協會,09822219,范振坤,"關係人屬：非法人團體，係由 ： 公職人員二親等以內親屬；兄弟；范振坤 擔任：負責人"
AA03110000051,110/01/04,新竹縣芎林鄉公所,新竹縣芎林鄉客家文化傳統藝術協會辦理客家湯圓親子DIY暨預防老人三高健康講座,109/12/08,公職人員之關係人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣芎林鄉公所補助社會運動經費申請作業要點第2、3、4點,范振乾,新竹縣芎林鄉民代表會,代表,新竹縣芎林鄉客家文化傳統藝術協會,09822219,范振坤,"關係人屬：非法人團體，係由 ： 公職人員二親等以內親屬；兄弟；范振坤 擔任：負責人"
AA03110001550,110/02/26,新竹縣芎林鄉公所,新竹縣芎林鄉客家文化研習暨自然生態環保節能宣導活動,110/03/07,公職人員之關係人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣芎林鄉公所補助社會運動經費申請作業要點第2、3、4點,范振乾,新竹縣芎林鄉民代表會,代表,新竹縣芎林鄉客家文化傳統藝術協會,09822219,范振坤,"關係人屬：非法人團體，係由 ： 公職人員二親等以內親屬；兄弟；范振坤 擔任：負責人"
AA03110001721,110/03/10,新竹縣芎林鄉公所,新竹縣芎林鄉客家文化傳統藝術協會夏令衛生宣導健康講座暨節能減碳宣導活動,110/04/10,公職人員之關係人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣芎林鄉公所補助社會運動經費申請作業要點第2、3、4點,范振乾,新竹縣芎林鄉民代表會,代表,新竹縣芎林鄉客家文化傳統藝術協會,09822219,范振坤,"關係人屬：非法人團體，係由 ： 公職人員二親等以內親屬；兄弟；范振坤 擔任：負責人"
AA03110004261,110/05/17,新竹縣芎林鄉公所,客家文化傳統藝術協會辦理客家肉粽親子DIY暨健康講座活動,110/05/12,公職人員之關係人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣芎林鄉公所補助社會運動經費申請作業要點第2、3、4點,范振乾,新竹縣芎林鄉民代表會,代表,新竹縣芎林鄉客家文化傳統藝術協會,09822219,范振坤,"關係人屬：非法人團體，係由 ： 公職人員本人 擔任：負責人"
AA03110007601,110/12/08,新竹縣芎林鄉公所,"新竹縣芎林鄉客家文化傳統藝術協會辦理客家湯圓親子 DIY暨預防老人三高健康講座活動",110/12/06,公職人員之關係人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣芎林鄉公所補助社會運動經費申請作業要點第2、3、4點,范振乾,新竹縣芎林鄉民代表會,代表,新竹縣芎林鄉客家文化傳統藝術協會,09822219,范振坤,"關係人屬：非法人團體，係由 ： 公職人員二親等以內親屬；兄弟；范振乾 擔任：負責人"
AA03111000421,111/04/15,新竹縣芎林鄉公所,石潭守望相助隊辦理110年度年終檢討暨衛生健康活動,111/01/05,公職人員之關係人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣芎林鄉公所補助社會運動經費申請作業要點第2、3、4點,范振乾,新竹縣芎林鄉民代表會,代表,新竹縣芎林鄉石潭社區發展協會,02811666,劉懋誠,"關係人屬：非法人團體，係由 ： 公職人員本人 擔任 相類似職務：理事"
AA03111001870,111/02/23,新竹縣芎林鄉公所,新竹縣芎林鄉客家文化傳統藝術協會辦理客家文化研習暨自然生態環保節能宣導活動,111/02/23,公職人員之關係人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣芎林鄉公所補助社會運動經費申請作業要點第2、3、4點,范振乾,新竹縣芎林鄉民代表會,代表,新竹縣芎林鄉客家文化傳統藝術協會,09822219,范振坤,"關係人屬：非法人團體，係由 ： 公職人員二親等以內親屬；兄弟；范振坤 擔任：負責人"
AA03111002811,111/04/15,新竹縣芎林鄉公所,新竹縣芎林鄉客家文化傳統藝術協會會員聯誼暨自然生態環保節能宣導活動,111/03/23,公職人員之關係人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣芎林鄉公所補助社會運動經費申請作業要點第2、3、4點,范振乾,新竹縣芎林鄉民代表會,代表,新竹縣芎林鄉客家文化傳統藝術協會,09822219,范振坤,"關係人屬：非法人團體，係由 ： 公職人員二親等以內親屬；兄弟；范振坤 擔任：負責人"
AA03111002821,111/03/24,新竹縣芎林鄉公所,新竹縣芎林鄉客家文化傳統藝術協會會員聯誼暨自然生態環保節能宣導活動,111/03/23,公職人員之關係人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣芎林鄉公所補助社會運動經費申請作業要點第2、3、4點,范振乾,新竹縣芎林鄉民代表會,代表,新竹縣芎林鄉客家文化傳統藝術協會,09822219,范振坤,"關係人屬：非法人團體，係由 ： 公職人員二親等以內親屬；兄弟；范振坤 擔任：負責人"
AA03111004091,111/05/02,新竹縣芎林鄉公所,新竹縣芎林鄉客家文化傳統藝術協會,111/04/28,公職人員之關係人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣芎林鄉公所補助社會運動經費申請作業要點第2、3、4點,范振乾,新竹縣芎林鄉民代表會,代表,新竹縣芎林鄉客家文化傳統藝術協會,09822219,范振坤,"關係人屬：非法人團體，係由 ： 公職人員二親等以內親屬；弟弟；范振坤"
