id,公告日期,交易案件機關,交易案件名稱,交易日期,交易對象,交易金額,交易屬第14條第1項但書,法令依據,公職人員姓名,服務機關團體,職稱,關係人名稱,統一編號,代表人或管理人,關係人與公職人員之關係
AA03108000630,108/12/27,新竹縣芎林鄉公所,長青學苑花部技藝班員聯誼參訪暨國民年金宣導活動(1090104辦理),108/12/26,公職人員之關係人,"10,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣芎林鄉公所補助社會運動經費申請作業要點第2、3、4點,彭信康,新竹縣芎林鄉民代表會,鄉代會副主席,新竹縣芎林鄉上山社區發展協會,98638264,楊秋賢,"關係人屬：非法人團體，係由 ： 公職人員本人 擔任 相類似職務：常務監事"
AA03109000630,109/01/30,新竹縣芎林鄉公所,辦理米食文化講座暨第23屆第1次會員代表大會(1090211辦理),109/01/21,公職人員之關係人,"15,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣芎林鄉公所補助社會運動經費申請作業要點第2、3、4條,林彭玉連,新竹縣芎林鄉民代表會,主席,新竹縣芎林鄉婦女會,10010169,林彭玉連,"關係人屬：非法人團體，係由 ： 公職人員本人 擔任：負責人"
AA03109001680,109/02/25,新竹縣芎林鄉公所,109年健康講座暨會員大會(1090315辦理),109/02/25,公職人員之關係人,"5,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣芎林鄉公所補助社會運動經費申請作業要點第2、3、4點,彭信康,新竹縣芎林鄉民代表會,副主席,新竹縣芎林鄉上山社區發展協會,98638264,楊秋賢,"關係人屬：非法人團體，係由 ： 公職人員本人 擔任 相類似職務：常務監事"
AA03109002390,109/03/25,新竹縣芎林鄉公所,新竹縣交通安全協會109年度交管訓練暨交通法規宣導活動,109/03/24,公職人員之關係人,"5,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣芎林鄉公所補助社會運動經費申請作業要點第2、3、4點,魏賢祥,新竹縣芎林鄉民代表會,代表,新竹縣交通安全協會,02812932,魏生祥,"關係人屬：非法人團體，係由 ： 公職人員二親等以內親屬；兄弟；魏生祥 擔任：負責人"
AA03109003630,109/05/29,新竹縣芎林鄉公所,109年度銀髮運動推廣研習及樂齡路老師交通安全宣導研習活動,109/05/28,公職人員之關係人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣芎林鄉公所補助社會運動經費申請作業要點第2、3、4點,彭信康,新竹縣芎林鄉民代表會,副主席,新竹縣終身學習與樂活人生協會,42209776,彭信康,"關係人屬：非法人團體，係由 ： 公職人員本人 擔任：負責人"
AA03109003990,109/06/15,新竹縣芎林鄉公所,客家花布手工藝技能研習課程,109/06/05,公職人員之關係人,"15,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣芎林鄉公所補助社會運動經費申請作業要點第2、3、4點,彭信康,新竹縣芎林鄉民代表會,副主席,新竹縣芎林鄉上山社區發展協會,98638264,楊秋賢,"關係人屬：非法人團體，係由 ： 公職人員本人 擔任 相類似職務：常務監事"
AA03109004801,109/07/20,新竹縣芎林鄉公所,新竹縣終身學習與樂活人生協會109年度會員大會及志工經營與組織宣導活動,109/07/10,公職人員之關係人,"12,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,"新竹縣芎林鄉公所補助社會運動經費申請作業要點 第2、3、4條",彭信康,新竹縣芎林鄉民代表會,副主席,新竹縣終身學習與樂活人生協會,42209776,彭信康,"關係人屬：非法人團體，係由 ： 公職人員本人 擔任：負責人"
AA03109005171,109/08/03,新竹縣芎林鄉公所,新竹縣終身學習與樂活人生協會辦理109年度銀髮族國樂二胡推廣研習及樂齡路老師交通安全宣導研習活動,109/07/20,公職人員之關係人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣芎林鄉公所補助社會運動經費申請作業要點第2、3、4點,彭信康,新竹縣芎林鄉民代表會,副主席,新竹縣終身學習與樂活人生協會,42209776,彭信康,"關係人屬：非法人團體，係由 ： 公職人員本人 擔任：負責人"
AA03109005750,109/08/26,新竹縣芎林鄉公所,新竹縣芎林鄉上山社區發展協會辦理109年度手工文藝教學及健康講座身心靈淨化活動,109/08/10,公職人員之關係人,"10,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣芎林鄉公所補助社會運動經費申請作業要點第2、3、4點,彭信康,新竹縣芎林鄉民代表會,副主席,新竹縣芎林鄉上山社區發展協會,98638264,楊秋賢,"關係人屬：非法人團體，係由 ： 公職人員本人 擔任 相類似職務：常務監事"
AA03109005760,109/08/26,新竹縣芎林鄉公所,新竹縣芎林鄉上山社區發展協會辦理109年春季健行暨環境清潔活動,109/08/10,公職人員之關係人,"5,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣芎林鄉公所補助社會運動經費申請作業要點第2、3、4點,彭信康,新竹縣芎林鄉民代表會,副主席,新竹縣芎林鄉上山社區發展協會,98638264,楊秋賢,"關係人屬：非法人團體，係由 ： 公職人員本人 擔任 相類似職務：常務監事"
AA03109006203,109/09/17,新竹縣芎林鄉公所,新竹縣芎林鄉上山社區發展協會「109年度健康講座宣導暨身心靈淨化健康知性活動」,109/09/10,公職人員之關係人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣芎林鄉公所補助社會運動經費申請作業要點第2、3、4點,彭信康,新竹縣芎林鄉民代表會,副主席,新竹縣芎林鄉上山社區發展協會,98638264,楊秋賢,"關係人屬：非法人團體，係由 ： 公職人員本人 擔任 相類似職務：常務監事"
AA03109006212,109/09/17,新竹縣芎林鄉公所,新竹縣芎林鄉上山社區發展協會「109年度幸福家庭講座暨月餅製作活動」,109/09/10,公職人員之關係人,"15,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣芎林鄉公所補助社會運動經費申請作業要點第2、3、4點,彭信康,新竹縣芎林鄉民代表會,副主席,新竹縣芎林鄉上山社區發展協會,98638264,楊秋賢,"關係人屬：非法人團體，係由 ： 公職人員本人 擔任 相類似職務：常務監事"
