id,公告日期,交易案件機關,交易案件名稱,交易日期,交易對象,交易金額,交易屬第14條第1項但書,法令依據,公職人員姓名,服務機關團體,職稱,關係人名稱,統一編號,代表人或管理人,關係人與公職人員之關係
AA03109000351,109/01/10,新竹縣湖口鄉公所,2/16辦理環保志工在職教育訓練活動,109/02/16,公職人員之關係人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣湖口鄉公所補助社會運動經費申請審核作業規定,周德竹,新竹縣湖口鄉民代表會,鄉民代表,新竹縣湖口鄉中勢社區發展協會,29350413,周德竹,"關係人屬：非法人團體，係由 ： 公職人員本人 擔任：負責人"
AA03109000360,109/01/10,新竹縣湖口鄉公所,2/22-23辦理反毒健康宣導暨文化教育戶外觀摩活動,109/02/22,公職人員之關係人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣湖口鄉公所補助社會運動經費申請審核作業規定,周德竹,新竹縣湖口鄉民代表會,鄉民代表,新竹縣湖口鄉中勢社區發展協會,29350413,周德竹,"關係人屬：非法人團體，係由 ： 公職人員本人 擔任：負責人"
AA03109001650,109/02/24,新竹縣湖口鄉公所,3/7辦理清淨家園及種植花木活動,109/03/07,公職人員之關係人,"10,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣湖口鄉公所補助社會運動經費申請審核作業規定,周德竹,新竹縣湖口鄉民代表會,鄉民代表,新竹縣湖口鄉中勢社區發展協會,29350413,周德竹,"關係人屬：非法人團體，係由 ： 公職人員本人 擔任：負責人"
AA03109002032,109/03/10,新竹縣湖口鄉公所,9/26辦理毛巾健康操研習活動,109/09/26,公職人員之關係人,"10,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣湖口鄉公所補助社會運動經費申請審核作業規定,周德竹,新竹縣湖口鄉民代表會,鄉民代表,新竹縣湖口鄉中勢社區發展協會,29350413,周德竹,"關係人屬：非法人團體，係由 ： 公職人員本人 擔任：負責人"
AA03109002041,109/03/10,新竹縣湖口鄉公所,6/20辦理客家美食DIY活動,109/06/20,公職人員之關係人,"10,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣湖口鄉公所補助社會運動經費申請審核作業規定,周德竹,新竹縣湖口鄉民代表會,鄉民代表,新竹縣湖口鄉中勢社區發展協會,29350413,周德竹,"關係人屬：非法人團體，係由 ： 公職人員本人 擔任：負責人"
AA03109004090,109/06/19,新竹縣湖口鄉公所,第四屆第四次會員大會暨環保分類垃圾減量宣導活動,109/07/11,公職人員本人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣湖口鄉公所補助社會運動經費申請審核作業規定,張衡堂,新竹縣湖口鄉民代表會,鄉民代表,,,,
AA03109004270,109/07/01,新竹縣湖口鄉公所,社區守望巡守隊辦理全體隊員教育訓練暨交通指揮手勢教學活動,109/08/04,公職人員本人,"10,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣湖口鄉公所補助社會運動經費申請審核作業規定,張衡堂,新竹縣湖口鄉民代表會,鄉民代表,,,,
AA03109004280,109/07/02,新竹縣湖口鄉公所,慶祝爸爸節暨防溺宣導聯誼,109/07/27,公職人員本人,"10,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣湖口鄉公所補助社會運動經費申請審核作業規定,張衡堂,新竹縣湖口鄉民代表會,鄉民代表,,,,
AA03109004670,109/07/15,新竹縣湖口鄉公所,10/24環保志工在職教育訓練,109/10/24,公職人員本人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣湖口鄉公所補助社會運動經費申請審核作業規定,周德竹,新竹縣湖口鄉民代表會,鄉民代表,,,,
AA03109004711,109/07/15,新竹縣湖口鄉公所,低碳環境生態教育場所國家森林區體驗及老街巡禮活動,109/08/23,公職人員本人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣湖口鄉公所補助社會運動經費申請審核作業規定,張衡堂,新竹縣湖口鄉民代表會,鄉民代表,,,,
AA03109005680,109/08/20,新竹縣湖口鄉公所,"9/19 慶祝教師節成果發表暨衛生保健宣導活動",109/09/19,公職人員之關係人,"10,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣湖口鄉公所補助社會運動經費申請審核作業規定,張衡堂,新竹縣湖口鄉民代表會,鄉民代表,新竹縣湖口鄉中正社區發展協會,29275597,葉美珠,"關係人屬：非法人團體，係由 ： 公職人員之配偶或共同生活之家屬；葉美珠 擔任 相類似職務：理事長"
