id,公告日期,交易案件機關,交易案件名稱,交易日期,交易對象,交易金額,交易屬第14條第1項但書,法令依據,公職人員姓名,服務機關團體,職稱,關係人名稱,統一編號,代表人或管理人,關係人與公職人員之關係
AA03109001860,109/03/03,桃園市政府社會局,老人福利宣導暨預防心臟病疾病講座,109/02/16,公職人員之關係人,"80,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,桃園市政府推展社會福利服務補助要點第34點規定,舒翠玲,桃園市議會,議員,湖南同鄉會,87786724,舒翠玲,"關係人屬：非法人團體，係由 ： 公職人員本人"
AA03109004730,109/07/16,桃園市政府社會局,婦女福利宣導暨大腦紓困方案：抗老及養身,109/07/10,公職人員之關係人,"100,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,桃園市政府推展社會福利服務補助要點第34點規定,舒翠玲,桃園市議會,市議員,桃園市平鎮區清新姐妹會,42024412,王小琦,"關係人屬：非法人團體，係由 ： 公職人員本人 擔任 相類似職務：常務監事"
AA03109004740,109/07/16,桃園市政府社會局,109年度暑期教育研習及婦幼安全宣導,109/07/10,公職人員之關係人,"120,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,桃園市政府推展社會福利服務補助要點第34點規定,舒翠玲,桃園市議會,市議員,桃園市文化教育成長協會,08681789,舒翠玲,"關係人屬：非法人團體，係由 ： 公職人員本人 擔任 相類似職務：理事長"
AA03109004950,109/07/27,桃園市政府社會局,109年度暑期教育研習及兒童及少年福利宣導,109/07/21,公職人員之關係人,"150,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,桃園市政府推展社會福利服務補助要點第34點規定,舒翠玲,桃園市議會,市議員,桃園市美麗人生發展協會,10665363,舒翠玲,"關係人屬：非法人團體，係由 ： 公職人員本人 擔任 相類似職務：理事長"
AA03109005081,109/07/29,桃園市政府社會局,辦理性別平等與家暴防治推廣講座,109/07/24,公職人員之關係人,"60,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,桃園市政府推展社會福利服務補助要點第34點規定,舒翠玲,桃園市議會,市議員,桃園市平鎮區女青年會,10665292,舒翠玲,"關係人屬：非法人團體，係由 ： 公職人員本人 擔任 相類似職務：理事長"
AA03109006870,109/10/15,桃園市政府社會局,年度速壘球聯賽頒獎典禮暨反暴力政令宣導活動,109/10/12,公職人員之關係人,"50,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,桃園市政府推展社會福利服務補助要點第34點規定,黃敬平,桃園市議會,市議員,桃園市龍馬棒壘球協會,34883760,黃敬平,"關係人屬：非法人團體，係由 ： 公職人員本人 擔任 相類似職務：理事長"
AA03109009061,109/12/24,桃園市政府社會局,健康飲食作息講座暨老人福利宣導,109/12/20,公職人員之關係人,"50,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,桃園市政府推展社會福利服務補助要點第34點規定,舒翠玲,桃園市議會,市議員,桃園市美麗人生發展協會,10665363,舒翠玲,"關係人屬：非法人團體，係由 ： 公職人員本人 擔任 相類似職務：理事長"
AA03109009071,109/12/24,桃園市政府社會局,認識毒品安全暨青少年福利宣導,109/12/20,公職人員之關係人,"60,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,桃園市政府推展社會福利服務補助要點第34點規定,舒翠玲,桃園市議會,市議員,桃園市文化教育成長協會,08681789,舒翠玲,"關係人屬：非法人團體，係由 ： 公職人員本人 擔任 相類似職務：理事長"
AA03110001670,110/03/10,桃園市政府社會局,辦理預防傳染病講座暨家暴防治宣導,110/03/03,公職人員之關係人,"60,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,桃園市政府推展社會福利服務補助要點第34點規定,舒翠玲,桃園市議會,議員,桃園市平鎮區女青年會,10665292,舒翠玲,"關係人屬：非法人團體，係由 ： 公職人員本人 擔任 相類似職務：理事長"
AA03110001680,110/03/10,桃園市政府社會局,110.4.10辦理老人福利宣導及認識長照講座,110/03/03,公職人員之關係人,"80,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,桃園市政府推展社會福利服務補助要點第34點規定,舒翠玲,桃園市政府社會局,議員,桃園市湖南同鄉會,87786724,舒翠玲,"關係人屬：非法人團體，係由 ： 公職人員本人 擔任 相類似職務：理事長"
AA03110003601,110/05/13,桃園市政府社會局,2021桃園市議長盃慢速壘球錦標賽暨防疫與反暴力政令宣導活動,110/05/03,公職人員之關係人,"100,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,桃園市政府推展社會福利服務補助要點第34點規定,黃敬平,桃園市議會,市議員,桃園市龍馬棒壘球協會,34883760,黃敬平,"關係人屬：非法人團體，係由 ： 公職人員本人 擔任 相類似職務：理事長"
