id,公告日期,交易案件機關,交易案件名稱,交易日期,交易對象,交易金額,交易屬第14條第1項但書,法令依據,公職人員姓名,服務機關團體,職稱,關係人名稱,統一編號,代表人或管理人,關係人與公職人員之關係
AA03109001360,109/02/17,南投縣政府,109年南投縣體育會年度計畫,109/02/15,公職人員之關係人,"1,700,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,南投縣政府對民間團體補捐助經費作業要點第3點,潘一全,南投縣議會,副議長,南投縣體育會,19265058,潘一全,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任：負責人"
AA03109001770,109/03/02,南投縣政府,109年運動i臺灣計畫-舞動水噹噹美麗的人生,109/03/02,公職人員之關係人,"320,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,南投縣各級人民團體申請補助處理要點第3點,潘一全,南投縣議會,副議長,南投縣體育會,19265058,潘一全,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任：負責人"
AA03109001790,109/03/02,南投縣政府,109年運動i臺灣計畫-專案四運動城市推展專案-基層運動風氣推展(縣市體育會),109/03/02,公職人員之關係人,"2,215,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,南投縣各級人民團體申請補助處理要點第3點,潘一全,南投縣議會,副議長,南投縣體育會,19265058,潘一全,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任：負責人"
AA03109002009,109/03/09,南投縣政府,109年運動i臺灣計畫-松柏長青鼓舞人生,109/03/09,公職人員之關係人,"900,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,南投縣各級人民團體申請補助處理要點第3點,潘一全,南投縣議會,副議長,南投縣體育會,19265058,潘一全,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任：負責人"
AA03109002231,109/03/17,南投縣政府,109年運動i臺灣計畫-慢速壘球社區聯誼賽,109/03/17,公職人員之關係人,"805,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,南投縣各級人民團體申請補助處理要點第3點,潘一全,南投縣議會,副議長,南投縣體育會,19265058,潘一全,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任：負責人"
AA03109002251,109/03/20,南投縣政府,109年運動i臺灣計畫-桌球社區聯誼賽,109/03/19,公職人員之關係人,"630,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,南投縣各級人民團體申請補助處理要點第3點,潘一全,南投縣議會,副議長,南投縣體育會,19265058,潘一全,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任：負責人"
AA03109002441,109/03/26,南投縣政府,109年運動i臺灣計畫-專案二運動知識擴增專案-sup立槳衝浪板體驗營,109/03/26,公職人員之關係人,"50,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,南投縣各級人民團體申請補助處理要點第3點,潘一全,南投縣議會,副議長,南投縣體育會,19265058,潘一全,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任：負責人"
AA03109002680,109/04/08,南投縣政府,108埔里鎮蜈蚣崙排水大湳橋下游左岸護岸改善工程,108/12/11,公職人員之關係人,"8,200,000",第1款：依政府採購法以公告程序或同法第一百零五條辦理之採購。,政府採購法第19條,林芳伃,南投縣議會,議員,致立營造有限公司,53174818,黃麒瑞,"關係人屬：營利事業，係由 ： 公職人員之配偶或共同生活之家屬；黃麒瑞 擔任：負責人"
AA03109002690,109/04/08,南投縣政府,108年0611豪雨埔里鎮一新里?牛坑排水支線(永豐橋下游)復健工程,109/03/27,公職人員之關係人,"1,650,000",第1款：依政府採購法以公告程序或同法第一百零五條辦理之採購。,政府採購法第19條,林芳伃,南投縣議會,議員,致立營造有限公司,53174818,黃麒瑞,"關係人屬：營利事業，係由 ： 公職人員之配偶或共同生活之家屬；黃麒瑞 擔任：負責人"
AA03109002701,109/04/08,南投縣政府,108年0611豪雨埔里鎮桃米里桃米坑排水幹線(下城橋下游)基礎補強復建工程,108/11/26,公職人員之關係人,"2,150,000",第1款：依政府採購法以公告程序或同法第一百零五條辦理之採購。,政府採購法第19條,林芳伃,南投縣議會,議員,致立營造有限公司,53174818,黃麒瑞,"關係人屬：營利事業，係由 ： 公職人員之配偶或共同生活之家屬；黃麒瑞 擔任：負責人"
