id,公告日期,交易案件機關,交易案件名稱,交易日期,交易對象,交易金額,交易屬第14條第1項但書,法令依據,公職人員姓名,服務機關團體,職稱,關係人名稱,統一編號,代表人或管理人,關係人與公職人員之關係
AA03109001122,109/02/11,花蓮縣吉安鄉公所,109年度慶豐社區銀髮福氣站,109/01/21,公職人員之關係人,"120,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,花蓮縣吉安鄉推展社會福利、社區發展及客家事務補助經費作業原則第3條及花蓮縣吉安鄉公所輔導本鄉各社區銀髮福氣站補助要點。,黃金發,花蓮縣吉安鄉民代表會,副主席,花蓮縣吉安鄉慶豐社區發展協會,99222172,黃金發,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任：負責人"
AA03109001711,109/02/27,花蓮縣吉安鄉公所,吉安鄉慶豐社區發展協會韻律舞蹈研習活動計畫,109/02/25,公職人員之關係人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,花蓮縣吉安鄉推展社會福利、社區發展及客家事務補助經費作業原則第3條。,黃金發,花蓮縣吉安鄉民代表會,副主席,花蓮縣吉安鄉慶豐社區發展協會,99222172,黃金發,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任：負責人"
AA03109001930,109/03/04,花蓮縣吉安鄉公所,吉安鄉慶豐社區發展協會老人關懷活動計畫,109/02/26,公職人員之關係人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,花蓮縣吉安鄉推展社會福利、社區發展及客家事務補助經費作業原則第3條。,黃金發,花蓮縣吉安鄉民代表會,副主席,花蓮縣吉安鄉慶豐社區發展協會,99222172,黃金發,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任：負責人"
AA03109002401,109/03/25,花蓮縣吉安鄉公所,109活動研習-鹹豬肉,109/03/23,公職人員之關係人,"30,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,花蓮縣吉安鄉推展社會福利服務、社區發展及客家事務補助經費作業原則第3條第6項及第4條第4項第4款,高德安,花蓮縣吉安鄉民代表會,鄉民代表,花蓮縣吉安鄉福興社區發展協會,19994669,陳振鄉,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任 相類似職務：理事"
AA03109003203,109/04/28,花蓮縣吉安鄉公所,慶豐社區發展協會109年防疫精油抗茵皂課程,109/04/27,公職人員之關係人,"30,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,花蓮縣吉安鄉推展社會福利服務、社區發展及客家事務補助經費作業原則第3條第1項及第4條第4項第5款。,黃金發,花蓮縣吉安鄉民代表會,副主席,花蓮縣吉安鄉慶豐社區發展協會,99222172,黃金發,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任：負責人"
AA03109003490,109/05/21,花蓮縣吉安鄉公所,我健康我捐血愛心公益活動,109/03/19,公職人員之關係人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,花蓮縣吉安鄉推展社會福利服務、社區發展及客家事務補助經費作業原則第3條第2項,高德安,花蓮縣吉安鄉民代表會,鄉民代表,花蓮縣婦女權益促進會,09650187,曹灣麗,"關係人屬：非營利法人，係由 ： 公職人員二親等以內親屬；母；曹灣麗 擔任：負責人"
AA03109003621,109/05/28,花蓮縣吉安鄉公所,慶豐社區老人關懷站活動計畫,109/05/26,公職人員之關係人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,花蓮縣吉安鄉推展社會福利服務、社區發展及客家事務補助經費作業原則第3條第1項及第4條第4項第5款。,黃金發,花蓮縣吉安鄉民代表會,副主席,花蓮縣吉安鄉慶豐社區發展協會,99222172,黃金發,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任：負責人"
AA03109003810,109/06/09,花蓮縣吉安鄉公所,109年端午飄香粽DIY研習,109/06/05,公職人員之關係人,"40,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,花蓮縣吉安鄉推展社會福利服務、社區發展及客家事務補助經費作業原則第3條第6項及第4條第4項第4款,高德安,花蓮縣吉安鄉民代表會,鄉民代表,花蓮縣吉安鄉福興社區發展協會,19994669,陳振鄉,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任 相類似職務：理事"
AA03109004720,109/07/15,花蓮縣吉安鄉公所,愛心公益捐血活動,109/07/14,公職人員之關係人,"40,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,花蓮縣吉安鄉推展社會福利服務、社區發展及客家事務補助經費作業原則第3條第1項。,黃金發,花蓮縣吉安鄉民代表會,鄉民代表,慶天宮,21526451,田耀華,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任 相類似職務：副主委"
AA03109005051,109/07/29,花蓮縣吉安鄉公所,木製托盤研習活動計畫,109/07/27,公職人員之關係人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,花蓮縣吉安鄉推展社會福利服務、社區發展及客家事務補助經費作業原則第3條第1項及第4條第4項第4款,黃金發,花蓮縣吉安鄉民代表會,副主席,花蓮縣吉安鄉慶豐社區發展協會,99222172,黃金發,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任：負責人"
