id,公告日期,交易案件機關,交易案件名稱,交易日期,交易對象,交易金額,交易屬第14條第1項但書,法令依據,公職人員姓名,服務機關團體,職稱,關係人名稱,統一編號,代表人或管理人,關係人與公職人員之關係
AA03109002270,109/03/20,花蓮縣吉安鄉公所,果香豆腐乳研習活動,109/03/11,公職人員之關係人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,花蓮縣吉安鄉推展社會福利服務、社區發展及客家事務補助經費作業原則第3條。,黃登科,花蓮縣吉安鄉民代表會,鄉民代表,花蓮縣吉安鄉北昌社區發展協會,19997764,林秀鸞,"關係人屬：非營利法人，係由 ： 公職人員二親等以內親屬；兄嫂；林秀鸞 擔任 相類似職務：理事長"
AA03109002290,109/03/20,花蓮縣吉安鄉公所,北昌社區發展協會鹹豬肉研習活動,109/03/11,公職人員之關係人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,花蓮縣吉安鄉推展社會福利服務、社區發展及客家事務補助經費作業原則第3條。,黃登科,花蓮縣吉安鄉公所,鄉民代表,花蓮縣吉安鄉北昌社區發展協會,19997764,林秀鸞,"關係人屬：非營利法人，係由 ： 公職人員二親等以內親屬；兄嫂；林秀鸞 擔任 相類似職務：理事長"
AA03109002460,109/03/30,花蓮縣吉安鄉公所,永安社區發展協會舞蹈研習活動,109/03/24,公職人員之關係人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,花蓮縣吉安鄉推展社會福利服務、社區發展及客家事務補助經費作業原則第3條。,劉靜文,花蓮縣吉安鄉民代表會,鄉民代表,花蓮縣吉安鄉永安社區發展協會,73750866,張賜米,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任 相類似職務：理事"
AA03109003401,109/05/18,花蓮縣吉安鄉公所,香草植物作皂課程活動,109/05/15,公職人員之關係人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,花蓮縣吉安鄉推展社會福利服務、社區發展及客家事務補助經費作業原則第3條第1項及第4條第4項第4款。,黃登科,花蓮縣吉安鄉民代表會,鄉民代表,花蓮縣吉安鄉北昌社區發展協會,19997764,林秀鸞,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任 相類似職務：監事"
AA03109004014,109/06/15,花蓮縣吉安鄉公所,永安社區發展協會蝶谷巴特麻布提袋研習活動,109/06/12,公職人員之關係人,"30,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,花蓮縣吉安鄉推展社會福利服務、社區發展及客家事務補助經費作業原則第3條第1項及第4條第4項第4款。,劉靜文,花蓮縣吉安鄉民代表會,鄉民代表,花蓮縣吉安鄉永安社區發展協會,73750866,張賜米,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任 相類似職務：理事"
AA03109005421,109/08/11,花蓮縣吉安鄉公所,永安社區青少年運動發展羽球賽,109/08/10,公職人員之關係人,"40,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,花蓮縣吉安鄉推展社會福利服務、社區發展及客家事務補助經費作業原則第3條第1項及第4條第4項,劉靜文,花蓮縣吉安鄉民代表會,鄉民代表,花蓮縣吉安鄉永安社區發展協會,73750866,張賜米,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任 相類似職務：理事"
AA03109005790,109/08/27,花蓮縣吉安鄉公所,木製托盤研習,109/08/26,公職人員之關係人,"40,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,花蓮縣吉安鄉推展社會福利服務、社區發展及客家事務補助經費作業原則第3條第1項及第4條第4項第4款,黃登科,花蓮縣吉安鄉民代表會,代表,花蓮縣吉安鄉北昌社區發展協會,19997764,林秀鸞,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任 相類似職務：監事"
AA03109006171,109/09/16,花蓮縣吉安鄉公所,木製托盤研習活動,109/09/15,公職人員之關係人,"40,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,花蓮縣吉安鄉推展社會福利服務、社區發展及客家事務補助經費作業原則第3條第1項及第4條第4項,劉靜文,花蓮縣吉安鄉民代表會,鄉民代表,花蓮縣吉安鄉永安社區發展協會,73750866,張賜米,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任 相類似職務：理事"
AA03109006431,109/09/30,花蓮縣吉安鄉公所,防災防火知識宣導,109/09/29,公職人員之關係人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,花蓮縣吉安鄉推展社會福利服務、社區發展及客家事務補助經費作業原則第3條第3項及第4條第4項第4款,劉靜文,花蓮縣吉安鄉民代表會,鄉民代表,花蓮縣吉安鄉永安社區發展協會,73750866,張賜米,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任 相類似職務：理事"
AA03109007490,109/10/26,花蓮縣吉安鄉公所,花生糖研習活動,109/10/22,公職人員之關係人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,花蓮縣吉安鄉推展社會福利服務、社區發展及客家事務補助經費作業原則第3條第1項及第4條第4項第4款,黃登科,花蓮縣吉安鄉民代表會,鄉民代表,花蓮縣吉安鄉北昌社區發展協會,19997764,林秀鸞,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任 相類似職務：監事"
