id,公告日期,交易案件機關,交易案件名稱,交易日期,交易對象,交易金額,交易屬第14條第1項但書,法令依據,公職人員姓名,服務機關團體,職稱,關係人名稱,統一編號,代表人或管理人,關係人與公職人員之關係
AA03109008970,109/12/22,新北市烏來區公所,109年烏來區全區公共建設修繕及維護工程,109/12/22,公職人員之關係人,"4,380,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,依據採購法第19條,黃清波,新北市烏來區民代表會,主席,茂榮土木包工業,31452345,黃高玉雪,"關係人屬：營利事業，係由 ： 公職人員之配偶或共同生活之家屬；黃高玉雪 擔任：負責人"
AA03110001460,110/02/19,新北市烏來區公所,110年度烏來區道路橋樑及附屬設施養護採養護及改善工程(開口合約)第2次招標案,110/02/19,公職人員之關係人,"3,670,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,政府採購法第19條,黃清波,新北市烏來區民代表會,主席,,,,"關係人屬：營利事業，係由 ： 公職人員之配偶或共同生活之家屬；黃高玉雪 擔任：負責人"
AA03110004801,110/07/06,新北市烏來區公所,新北市烏來區孝義里阿玉步道邊坡復建工程,110/07/06,公職人員之關係人,"1,220,730",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,政府採購法第19條,黃清波,新北市烏來區民代表會,主席,,,,公職人員之二親等以內親屬。稱謂：夫妻
AA03110004880,110/07/22,新北市烏來區公所,新北市烏來區孝義里阿玉步道邊坡復建工程,110/07/06,公職人員之關係人,"1,220,730",第1款：依政府採購法以公告程序或同法第一百零五條辦理之採購。,政府採購法第19條.第52條第1巷第1款辦理,黃清波,新北市烏來區民代表會,主席,茂榮土木包工業,31452345,黃高玉雪,"關係人屬：營利事業，係由 ： 公職人員之配偶或共同生活之家屬；黃清波 擔任：負責人"
AA03110004901,110/07/22,新北市烏來區公所,110年度烏來區道路橋樑及附屬設施養護採購案改善工程(開口合約)第2次招標案,110/02/19,公職人員之關係人,"3,670,000",第1款：依政府採購法以公告程序或同法第一百零五條辦理之採購。,政府採購法第19條.第52條第1巷第1款辦理,黃清波,新北市烏來區民代表會,主席,茂榮土木包工業,31452345,黃高玉雪,"關係人屬：營利事業，係由 ： 公職人員之配偶或共同生活之家屬；黃清波 擔任：負責人"
AA03110004910,110/07/22,新北市烏來區公所,109年度烏來區全區公共建設修繕及維護工程,109/12/22,公職人員之關係人,"4,380,000",第1款：依政府採購法以公告程序或同法第一百零五條辦理之採購。,政府採購法第19條.第52條第1巷第1款辦理,黃清波,新北市烏來區民代表會,主席,茂榮土木包工業,31452345,黃高玉雪,"關係人屬：營利事業，係由 ： 公職人員之配偶或共同生活之家屬；黃清波 擔任：負責人"
AA03110005820,110/10/01,新北市烏來區公所,新北市烏來區孝義里護坡新增加高工程,110/10/01,公職人員之關係人,"1,380,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,政府採購法第19條,黃清波,新北市烏來區民代表會,主席,茂榮土木包工業,31452345,張高雪玉,"關係人屬：營利事業，係由 ： 公職人員之配偶或共同生活之家屬；張高雪玉 擔任：負責人"
AA03110005830,110/10/04,新北市烏來區公所,新北市烏來區孝義里護坡新增高工程,110/10/01,公職人員之關係人,"1,380,000",第1款：依政府採購法以公告程序或同法第一百零五條辦理之採購。,政府採購第19條,黃清波,新北市烏來區民代表會,主席,茂榮土木包工業,31452345,黃高雪玉,"關係人屬：營利事業，係由 ： 公職人員之配偶或共同生活之家屬；黃高雪玉 擔任：負責人"
AA03110006212,110/10/20,新北市烏來區公所,110年新北市烏來區高砂義勇紀念園區周邊環境美化工程,110/10/20,公職人員之關係人,"7,480,000",第1款：依政府採購法以公告程序或同法第一百零五條辦理之採購。,政府採購法第19條.第52條第1巷第1款辦理,黃清波,新北市烏來區民代表會,主席,勤業營造有限公司,16539028,黃啟榮,"關係人屬：營利事業，係由 ： 公職人員之配偶或共同生活之家屬；黃啟榮 擔任：負責人"
AA03110007531,110/12/07,新北市烏來區公所,新北市烏來區下盆聚落周邊景觀美化工程,110/12/01,公職人員之關係人,"2,920,000",第1款：依政府採購法以公告程序或同法第一百零五條辦理之採購。,採購法第19條規定第52條第1巷第1款辦理,黃清波,新北市烏來區民代表會,主席,茂榮土木包工業,31452345,黃高玉雪,"關係人屬：營利事業，係由 ： 公職人員之配偶或共同生活之家屬；黃高玉雪 擔任：負責人"
AA03110008015,110/12/28,新北市烏來區公所,烏來區公三公園橋面美化及意象設施工程,110/12/28,公職人員之關係人,"2,230,000",第1款：依政府採購法以公告程序或同法第一百零五條辦理之採購。,採購法第19條規定第52條第1項第1款辦理,黃清波,新北市烏來區民代表會,主席,茂榮土木包工業,31452345,黃高玉雪,"關係人屬：營利事業，係由 ： 公職人員之配偶或共同生活之家屬；黃高玉雪 擔任：負責人"
AA03111000191,111/01/04,新北市烏來區公所,烏來區孝義里土地公廟旁及加九寮溪步道旁流動景觀廁所新設工程(開口合約)第2次招標案,111/01/04,公職人員之關係人,"2,620,000",第1款：依政府採購法以公告程序或同法第一百零五條辦理之採購。,政府採購法第19條,黃清波,新北市烏來區民代表會,主席,勤業營造有限公司,16539028,黃啟榮,"關係人屬：營利事業，係由 ： 公職人員之配偶或共同生活之家屬；黃啟榮 擔任：負責人"
AA03111000261,111/01/05,新北市烏來區公所,111年度烏來區道路橋樑及附屬設施維護工程(開口合約)第2次招標,111/01/05,公職人員之關係人,"4,120,000",第1款：依政府採購法以公告程序或同法第一百零五條辦理之採購。,政府採購第19條,黃清波,新北市烏來區民代表會,主席,勤業營造有限公司,16539028,黃啟榮,"關係人屬：營利事業，係由 ： 公職人員之配偶或共同生活之家屬；黃啟榮 擔任：負責人"
AA03111002122,111/03/04,新北市烏來區公所,"111年新北市烏來區天然災害及綠美化類緊 急搶修案(開口合約)",111/03/04,公職人員之關係人,"2,380,000",第1款：依政府採購法以公告程序或同法第一百零五條辦理之採購。,政府採購法第19條,黃清波,新北市烏來區民代表會,主席,勤業營造有限公司,16539028,黃啟榮,"關係人屬：營利事業，係由 ： 公職人員之配偶或共同生活之家屬；黃啟榮 擔任：負責人"
AA03111005105,111/07/07,新北市烏來區公所,烏來區環山路牆面美化工程,111/07/06,公職人員之關係人,"6,020,000",第1款：依政府採購法以公告程序或同法第一百零五條辦理之採購。,政府採購第19條規定,黃清波,新北市烏來區民代表會,主席,勤業營造有限公司,16539028,黃啟榮,"關係人屬：營利事業，係由 ： 公職人員之配偶或共同生活之家屬；黃啟榮 擔任：負責人"
