id,公告日期,交易案件機關,交易案件名稱,交易日期,交易對象,交易金額,交易屬第14條第1項但書,法令依據,公職人員姓名,服務機關團體,職稱,關係人名稱,統一編號,代表人或管理人,關係人與公職人員之關係
AA03109000870,109/02/07,新竹縣新豐鄉公所,辦理兒童畫展暨親子園遊會,108/10/15,公職人員之關係人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新豐鄉推行社運工作補助款補助要點,林茂青,新竹縣新豐鄉民代表會,代表,新竹縣新豐鄉文化創意發展協會,72611368,林茂青,"關係人屬：非法人團體，係由 ： 公職人員本人 擔任：負責人"
AA03110000680,110/01/19,新竹縣新豐鄉公所,補助新竹縣新豐鄉員山社區發展協會辦理「國民年金宣導及長壽會年終暨班隊聯誼活動」,110/01/23,公職人員之關係人,"40,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新豐鄉社運補助要點,黃鴻澄,新竹縣新豐鄉民代表會,鄉民代表,新竹縣新豐鄉員山社區發展協會,83336918,陳錦灶,"關係人屬：非法人團體，係由 ： 公職人員本人 擔任 相類似職務：理事"
AA03110001711,110/03/10,新竹縣新豐鄉公所,補助新竹縣新豐鄉員山社區發展協會辦理「會員苗栗縣苑裡鎮山柑社區發展協會參訪交流活動」,110/03/09,公職人員之關係人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新豐鄉社運補助要點,黃鴻澄,新竹縣新豐鄉民代表會,民意代表,新竹縣新豐鄉員山社區發展協會,83336918,陳錦灶,"關係人屬：非法人團體，係由 ： 公職人員本人 擔任 相類似職務：理事"
AA03110002000,110/03/23,新竹縣新豐鄉公所,補助新竹縣新豐鄉員山社區發展協會(舞蹈班)辦理「南投縣竹山鎮社寮社區發展協會參訪交流活動」,110/03/23,公職人員之關係人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新豐鄉社運補助要點,黃鴻澄,新竹縣新豐鄉民代表會,民意代表,新竹縣新豐鄉員山社區發展協會,83336918,陳錦灶,"關係人屬：非法人團體，係由 ： 公職人員本人"
AA03110003032,110/04/15,新竹縣新豐鄉公所,補助新竹縣新豐鄉員山社區發展協會(成長教室)辦理「成長教室開會暨防火宣導活動」,110/04/15,公職人員之關係人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新豐鄉社運補助要點,黃鴻澄,新竹縣新豐鄉民代表會,鄉民代表,新竹縣新豐鄉員山社區發展協會,83336918,陳錦灶,"關係人屬：非法人團體，係由 ： 公職人員本人 擔任 相類似職務：理事"
AA03110003361,110/04/26,新竹縣新豐鄉公所,補助新竹縣新豐鄉員山社區發展協會(成長班)辦理「成長班南投縣國姓鄉北山社區參訪交流活動」,110/04/26,公職人員之關係人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新豐鄉社運補助要點,黃鴻澄,新竹縣新豐鄉民代表會,鄉民代表,新竹縣新豐鄉員山社區發展協會,83336918,陳錦灶,"關係人屬：非法人團體，係由 ： 公職人員本人 擔任 相類似職務：理事"
AA03110006231,110/10/22,新竹縣新豐鄉公所,補助新竹縣新豐鄉員山社區發展協會(忠信民謠班)新竹縣新豐鄉員山社區發展協會(忠信民謠班)辦理歌唱研習活動,110/11/10,公職人員之關係人,"10,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣新豐鄉社運補助要點,黃鴻澄,新竹縣新豐鄉民代表會,鄉民代表,新竹縣新豐鄉員山社區發展協會(忠信民謠班),83336918,陳錦灶,"關係人屬：非法人團體，係由 ： 公職人員本人 擔任 相類似職務：理事"
AA03110007042,110/11/18,新竹縣新豐鄉公所,補助新竹縣新豐鄉員山社區發展協會(忠信民謠班)辦理「社區參訪觀摩活動(嘉義竹崎社區)」,110/11/18,公職人員之關係人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣新豐鄉社運補助要點,黃鴻澄,新竹縣新豐鄉民代表會,鄉民代表,新竹縣新豐鄉員山社區發展協會(忠信民謠班),83336918,陳錦灶,"關係人屬：非法人團體，係由 ： 公職人員本人 擔任 相類似職務：理事"
AA03110007670,110/12/10,新竹縣新豐鄉公所,補助新竹縣新豐鄉員山社區發展協會(長壽俱樂部)辦理「健康操促進活動暨慶生會活動」,110/11/19,公職人員之關係人,"10,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣新豐鄉社運補助要點,黃鴻澄,新竹縣新豐鄉民代表會,鄉民代表,新竹縣新豐鄉員山社區發展協會,83336918,陳錦灶,"關係人屬：非法人團體，係由 ： 公職人員本人 擔任 相類似職務：理事"
AA03111000351,111/01/06,新竹縣新豐鄉公所,補助新竹縣新豐鄉員山社區發展協會辦理「國民年金宣導及長壽會年終暨班隊聯誼活動」,111/01/06,公職人員之關係人,"40,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣新豐鄉社運補助要點,黃鴻澄,新竹縣新豐鄉民代表會,鄉民代表,新竹縣新豐鄉員山社區發展協會,83336918,陳錦灶,"關係人屬：非法人團體，係由 ： 公職人員本人 擔任 相類似職務：理事"
