id,公告日期,交易案件機關,交易案件名稱,交易日期,交易對象,交易金額,交易屬第14條第1項但書,法令依據,公職人員姓名,服務機關團體,職稱,關係人名稱,統一編號,代表人或管理人,關係人與公職人員之關係
AA03109001820,109/03/02,桃園市政府社會局,109年消防安全講座暨社會福利宣導活動,109/02/24,公職人員之關係人,"40,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,桃園市政府推展社會福利服務補助要點第34點規定,黃家齊,桃園市議會,議員,桃園市桃園區中正社區發展協會,78856017,簡金,"關係人屬：非法人團體，係由 ： 公職人員本人 擔任 相類似職務：常務理事"
AA03109003650,109/06/01,桃園市政府社會局,高關懷青少年福利宣導暨全民體適能保齡球聯誼活動,109/05/22,公職人員之關係人,"70,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,桃園市政府推展社會福利服務補助要點第34點規定,李曉鐘,桃園市議會,副議長,桃園市全民保齡球運動推廣協會,26597551,李曉鐘,"關係人屬：非法人團體，係由 ： 公職人員本人 擔任 相類似職務：理事長"
AA03109003660,109/06/01,桃園市政府社會局,青少年福利宣導活動,109/05/22,公職人員之關係人,"70,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,桃園市政府推展社會福利服務補助要點第34點規定,李曉鐘,桃園市議會,副議長,桃園市如意文化養生運動協會,10535926,李曉鐘,"關係人屬：非法人團體，係由 ： 公職人員本人 擔任 相類似職務：理事長"
AA03109005611,109/08/19,桃園市政府社會局,國民年金宣導暨社會福利政策宣導,109/08/12,公職人員之關係人,"50,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,桃園市政府推展社會福利服務補助要點第34點規定,林政賢,桃園市議會,議員,桃園市桃園區桃源志工服務協會,37986212,吳貴瑛,"關係人屬：非法人團體，係由 ： 公職人員之配偶或共同生活之家屬；吳貴瑛  擔任 相類似職務：理事長"
AA03109005990,109/09/07,桃園市政府社會局,109年度浪漫七夕、愛在飛揚暨社會福利宣導活動,109/08/07,公職人員之關係人,"40,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,桃園市政府推展社會福利服務補助要點第34點規定,黃家齊,桃園市議會,議員,桃園市桃園區中正社區發展協會,78856017,簡金,"關係人屬：非法人團體，係由 ： 公職人員本人 擔任 相類似職務：常務理事"
AA03109006023,109/09/07,桃園市政府社會局,109年度中秋節聯歡活動暨社會福利宣導,109/08/25,公職人員之關係人,"40,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,桃園市政府推展社會福利服務補助要點第34點規定,黃家齊,桃園市議會,議員,桃園市桃園區中正社區發展協會,78856017,簡金,"關係人屬：非法人團體，係由 ： 公職人員本人 擔任 相類似職務：常務理事"
AA03109007113,109/10/19,桃園市政府社會局,109年度重陽敬老暨社會福利宣導活動,109/09/30,公職人員之關係人,"40,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,桃園市政府推展社會福利服務補助要點第34點規定,黃家齊,桃園市議會,議員,桃園市桃園區中正社區發展協會,78856017,簡金,"關係人屬：非法人團體，係由 ： 公職人員本人 擔任 相類似職務：常務理事"
AA03109007122,109/10/19,桃園市政府社會局,109年度社區發展工作觀摩活動,109/09/07,公職人員之關係人,"60,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,桃園市政府推展社會福利服務補助要點第34點規定,黃家齊,桃園市議會,議員,桃園市桃園區中正社區發展協會,78856017,簡金,"關係人屬：非法人團體，係由 ： 公職人員本人 擔任 相類似職務：常務理事"
AA03109007270,109/10/19,桃園市政府社會局,婦幼安全福利宣導活動,109/10/14,公職人員之關係人,"70,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,桃園市政府推展社會福利服務補助要點第34點規定,李曉鐘,桃園市議會,市議員,桃園市如意文化養生運動協會,10535926,李曉鐘,"關係人屬：非法人團體，係由 ： 公職人員本人 擔任 相類似職務：理事長"
AA03109007280,109/10/19,桃園市政府社會局,中輟生生活福利宣導暨全民體適能保齡球聯誼活動,109/10/14,公職人員之關係人,"70,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,桃園市政府推展社會福利服務補助要點第34點規定,李曉鐘,桃園市議會,市議員,桃園市全民保齡球運動推廣協會,26597551,李曉鐘,"關係人屬：非法人團體，係由 ： 公職人員本人 擔任 相類似職務：理事長"
AA03109007401,109/10/20,桃園市政府社會局,109年度老人福利暨交通安全宣導,109/10/15,公職人員之關係人,"50,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,桃園市政府推展社會福利服務補助要點第34點規定,黃家齊,桃園市議會,市議員,桃園市陽明籃球推廣協會,85290395,黃家齊,"關係人屬：非法人團體，係由 ： 公職人員本人 擔任 相類似職務：理事長"
AA03109007621,109/11/02,桃園市政府社會局,桃園市109年度身心障礙福利服務教保員及訓練員班暨生活服務員班,109/10/27,公職人員之關係人,"827,000",第1款：依政府採購法以公告程序或同法第一百零五條辦理之採購。,政府採購法第49條,李曉鐘,桃園市議會,副議長,財團法人桃園市真善美社會福利基金會,30366265,謝秀琴,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任：董事"
