id,公告日期,交易案件機關,交易案件名稱,交易日期,交易對象,交易金額,交易屬第14條第1項但書,法令依據,公職人員姓名,服務機關團體,職稱,關係人名稱,統一編號,代表人或管理人,關係人與公職人員之關係
AA03109002550,109/04/06,南投縣草屯鎮公所,109年度南投縣政府社區工作評鑑,109/03/17,公職人員之關係人,"15,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,社區發展工作綱要第20條及第22條,莊清南,南投縣草屯鎮民代表會,鎮民代表,南投縣草屯鎮平林社區發展協會,15565835,莊清南,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任 相類似職務：常務監事"
AA03109003221,109/04/30,南投縣草屯鎮公所,南投縣109年度社區產業行銷補助計畫－南投縣草屯鎮推動社區產業行銷回饋計畫,109/04/24,公職人員之關係人,"50,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,社區發展工作綱要第20條及第22條,莊清南,南投縣草屯鎮民代表會,鎮民代表,南投縣草屯鎮平林社區發展協會,15565835,洪淑湄,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任 相類似職務：常務監事"
AA03110001261,110/02/01,南投縣草屯鎮公所,110年度草屯鎮補助社區照顧關懷據點辦理幸福草屯樂齡共餐,110/01/12,公職人員之關係人,"144,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,南投縣草屯鎮推展社區發展工作補助作業辦法第4條規定,施麗桂,南投縣草屯鎮民代表會,鎮民代表,南投縣草屯鎮土城社區發展協會,17731374,林素珍,"關係人屬：非法人團體，係由 ： 公職人員二親等以內親屬；兄嫂；林素珍 擔任 相類似職務：理事長"
AA03110001271,110/02/01,南投縣草屯鎮公所,110年度草屯鎮補助社區照顧關懷據點辦理幸福草屯樂齡共餐,110/01/18,公職人員之關係人,"96,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,南投縣草屯鎮推展社區發展工作補助作業辦法第4條規定。,莊清南,南投縣草屯鎮民代表會,鎮民代表,南投縣草屯鎮平林社區發展協會,15565835,洪淑媚,"關係人屬：非法人團體，係由 ： 公職人員本人 擔任 相類似職務：常務監事"
AA03110002531,110/04/07,南投縣草屯鎮公所,南投縣110年度社區產業行銷補助計畫-草屯鎮推動社區產業行銷回饋計畫,110/03/25,公職人員之關係人,"70,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,社區發展工作綱要第20條及第22條,莊清南,南投縣草屯鎮民代表會,鎮民代表,平林社區發展協會,15565835,洪淑媚,"關係人屬：非法人團體，係由 ： 公職人員本人 擔任 相類似職務：常務監事"
AA03110002541,110/04/07,南投縣草屯鎮公所,平林社區發展協會參與110年度南投縣政府社區發展工作評鑑,110/03/18,公職人員之關係人,"18,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,社區發展工作綱要第20條及第22條,莊清南,南投縣草屯鎮民代表會,鎮民代表,平林社區發展協會,15565835,洪淑媚,"關係人屬：非法人團體，係由 ： 公職人員本人 擔任 相類似職務：常務監事"
AA03110003431,110/04/28,南投縣草屯鎮公所,南投縣草屯鎮各老人會第30次業務聯繫會報暨交流活動,110/04/28,公職人員之關係人,"30,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,南投縣各級人民團體申請補助處理要點第3點,莊清南,南投縣草屯鎮民代表會,鎮民代表,南投縣草屯雙冬老人會,40070403,莊月女,"關係人屬：非法人團體，係由 ： 公職人員二親等以內親屬；胞妹；莊月女 擔任：負責人"
AA03111001023,111/01/19,南投縣草屯鎮公所,111年度草屯鎮補助社區照顧關懷據點辦理幸福草屯樂齡共餐計畫,111/01/14,公職人員之關係人,"144,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,南投縣草屯鎮推展社區發展工作補助作業辦法第4條第3款,施麗桂,南投縣草屯鎮民代表會,鎮民代表,草屯鎮土城社區發展協會,17731374,林素珍,"關係人屬：非法人團體，係由 ： 公職人員二親等以內親屬；兄嫂；林素珍"
AA03111001312,111/01/25,南投縣草屯鎮公所,111年度草屯鎮補助社區照顧關懷據點辦理幸福草屯樂齡共餐計畫,111/01/19,公職人員之關係人,"96,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,南投縣草屯鎮推展社區發展工作補助作業辦法第4條第3款,莊清南,南投縣草屯鎮民代表會,鎮民代表,平林社區發展協會,15565835,張月英,"關係人屬：非法人團體，係由 ： 公職人員之配偶或共同生活之家屬；張月英 擔任：負責人"
AA03111001990,111/02/25,南投縣草屯鎮公所,南投縣草屯鎮各老人會第30次業務聯繫會報暨交流活動,111/02/23,公職人員之關係人,"30,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,南投縣各級人民團體申請補助處理要點第3點,莊清南,南投縣草屯鎮民代表會,鎮民代表,南投縣草屯雙冬老人會,40070403,莊月女,"關係人屬：非法人團體，係由 ： 公職人員二親等以內親屬；兄妹；莊月女 擔任：負責人"
AA03111002331,111/03/09,南投縣草屯鎮公所,111年度南投縣政府社區工作評鑑,111/03/08,公職人員之關係人,"15,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,社區發展工作綱要第20條及第22條,莊清南,南投縣草屯鎮民代表會,鎮民代表,南投縣草屯鎮平林社區發展協會,15565835,張月英,"關係人屬：非法人團體，係由 ： 公職人員之配偶或共同生活之家屬；張月英 擔任：負責人"
AA03111003560,111/04/26,南投縣草屯鎮公所,111年會員文化建設觀摩研習活動,111/04/18,公職人員之關係人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,南投縣各級人民團體申請補助處理要點第3點,莊清南,南投縣草屯鎮民代表會,鎮民代表,南投縣草屯雙冬老人會,40070403,莊月女,"關係人屬：非法人團體，係由 ： 公職人員二親等以內親屬；兄妹；莊月女 擔任：負責人"
AA03111003780,111/04/26,南投縣草屯鎮公所,南投縣111年度福利化社區小旗艦計畫-草屯鎮幸福啟航.溪手相伴投向愛,111/04/25,公職人員之關係人,"119,560",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,南投縣草屯鎮推展社區發展工作補助作業辦法第4條第1項第4款,莊清南,南投縣草屯鎮民代表會,鎮民代表,平林社區發展協會,15565835,張月英,"關係人屬：非法人團體，係由 ： 公職人員之配偶或共同生活之家屬；張月英 擔任：負責人"
