id,公告日期,交易案件機關,交易案件名稱,交易日期,交易對象,交易金額,交易屬第14條第1項但書,法令依據,公職人員姓名,服務機關團體,職稱,關係人名稱,統一編號,代表人或管理人,關係人與公職人員之關係
AA03109003090,109/04/21,南投縣政府,社區照顧關懷據點,108/05/02,公職人員之關係人,"1,453,400",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,老人福利法第16條,李洲忠,南投縣議會,議員,南投縣草屯鎮御史社區發展協會,98969587,李麗華,"關係人屬：非法人團體，係由 ： 公職人員二親等以內親屬；兄妹；李麗華 擔任 相類似職務：理事長"
AA03109003601,109/05/27,南投縣政府,109年度新春揮毫送春聯活動,109/01/02,公職人員之關係人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,南投縣各級人民團體申請補助處理要點第3點,廖梓佑,南投縣議會,議員,南投縣中寮國際同濟會,10916039,廖梓佑,"關係人屬：非法人團體，係由 ： 公職人員本人 擔任 相類似職務：理事長"
AA03109004560,109/07/10,南投縣政府,家庭暴力-老人受虐防治講座,109/07/02,公職人員之關係人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,家庭暴力防治法第8條第1項第3款、南投縣結合民間團體及個人補捐助預算執行應行注意事項第三點(四)2.,李洲忠,南投縣議會,議員,南投縣草屯鎮御史社區發展協會,98969587,李麗華,"關係人屬：非法人團體，係由 ： 公職人員二親等以內親屬；兄妹；李麗華 擔任 相類似職務：理事長"
AA03109007231,109/10/19,南投縣政府,109年度「濃情端午，粽享未來」關懷弱勢族群活動,109/09/29,公職人員之關係人,"30,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,社會救助法第15條之2,廖梓佑,南投縣議會,議員,南投縣中寮國際同濟會,10916039,廖梓佑,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任：負責人"
AA03109008660,109/12/09,南投縣政府,"""活出生命的精采""健康講座",109/07/14,公職人員之關係人,"40,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,109年度推廣婦女福利及性別平等業務補助計畫、第2點補助對象,唐曉棻,南投縣議會,議員,南投縣草屯鎮婦女會,77392551,唐曉棻,"關係人屬：非法人團體，係由 ： 公職人員本人 擔任：負責人"
AA03109008690,109/12/10,南投縣政府,南投-性別暴力社區初級預防成果嘉年華,109/11/28,公職人員之關係人,"98,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,家庭暴力防治法第8條第1項第8款、南投縣公益彩券盈餘分配基金補助作業要點第二點及第四點、南投縣結合民間團體及個人補捐助預算執行應行注意事項第三點(四)2.,李洲忠,南投縣議會,議員,南投縣草屯鎮御史社區發展協會,98969587,李麗華,"關係人屬：非法人團體，係由 ： 公職人員二親等以內親屬；兄妹；李麗華 擔任 相類似職務：理事長"
AA03110001501,110/02/25,南投縣政府,110年度南投縣新春春聯揮毫暨節能減碳宣導,110/01/20,公職人員之關係人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,南投縣各級人民團體申請補助處理要點第3點,李洲忠,南投縣議會,議員,南投縣李姓宗親會,12043004,李洲忠,"關係人屬：非法人團體，係由 ： 公職人員本人 擔任：負責人"
AA03110001521,110/02/25,南投縣政府,110年度推廣長照2.0政策-照顧的長路上與你相伴,110/01/25,公職人員之關係人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,南投縣各級人民團體申請補助處理要點第3點,莊士傑,南投縣議會,議員,社團法人南投縣友傑照顧關懷協會,87231979,莊士傑,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任 相類似職務：理事長"
AA03110002122,110/03/25,南投縣政府,110年自由盃國小組團體桌球錦標賽,110/03/09,公職人員之關係人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,南投縣各級人民團體申請補助處理要點第3點,廖梓佑,南投縣議會,議員,南投縣體育會桌球委會,25409264,廖梓佑,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任：負責人"
AA03110003390,110/04/28,南投縣政府,110年全國師生盃巧固球錦標賽暨各級國手選拔賽,110/04/27,公職人員之關係人,"70,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,南投縣各級人民團體申請補助處理要點第3點,李洲忠,南投縣議會,議員,南投縣體育會巧固球委員會,39779055,李洲忠,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任：負責人"
