id,公告日期,交易案件機關,交易案件名稱,交易日期,交易對象,交易金額,交易屬第14條第1項但書,法令依據,公職人員姓名,服務機關團體,職稱,關係人名稱,統一編號,代表人或管理人,關係人與公職人員之關係
AA03109000740,109/02/05,桃園市政府社會局,反菸拒檳毒健康最幸福推廣暨交通安全關懷老人婦幼福利宣導活動,109/01/13,公職人員之關係人,"60,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,桃園市政府推展社會福利服務補助要點第34點規定（請填寫法令名稱及條次）,涂權吉,桃園市議會,議員,桃園市楊梅區新城市促進會,72743939,涂權吉,"關係人屬：非法人團體，係由 ： 公職人員本人 擔任：負責人"
AA03109001460,109/02/18,桃園市政府社會局,113保護專線諮詢推廣暨交通安全關懷老人婦幼福利宣導活動,109/02/29,公職人員之關係人,"60,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,桃園市政府推展社會福利服務補助要點第34點規定,涂權吉,桃園市議會,議員,桃園市楊梅區女青年會,30128779,鍾淑娓,"關係人屬：非法人團體，係由 ： 公職人員之配偶或共同生活之家屬；鍾淑娓 擔任 相類似職務：理事長"
AA03109005071,109/07/29,桃園市政府社會局,辦理預防親密關係家庭暴力防治暨各項兒少福利及權益,109/07/24,公職人員之關係人,"50,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,桃園市政府推展社會福利服務補助要點第34點規定,周玉琴,桃園市議會,議員,桃園市楊梅區婦女會,19602994,周玉琴,"關係人屬：非法人團體，係由 ： 公職人員本人 擔任 相類似職務：理事長"
AA03109005590,109/08/19,桃園市政府社會局,113保護專線諮詢推廣交通安全關懷老人婦幼福利宣導活動,109/08/11,公職人員之關係人,"60,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,桃園市政府推展社會福利服務補助要點第34點規定,涂權吉,桃園市議會,議員,桃園市楊梅區女青年會,30128779,鍾淑娓,"關係人屬：非法人團體，係由 ： 公職人員之配偶或共同生活之家屬；鍾淑尾"
AA03109005920,109/09/07,桃園市政府社會局,"109年度祖父母節暨社區成果發表與兒童少年網路 安全宣導活動",109/08/06,公職人員之關係人,"50,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,桃園市政府推展社會福利服務補助要點第34點規定,鄭淑方,桃園市議會,議員,,,,"關係人屬：非法人團體，係由 ： 公職人員本人 擔任 相類似職務：理事長"
AA03109006321,109/09/23,桃園市政府社會局,邁向防疫新生活運動推廣暨交通安全關懷老人婦幼福利宣導活動,109/09/16,公職人員之關係人,"60,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,桃園市政府推展社會福利服務補助要點第34點規定,涂權吉,桃園市議會,議員,桃園市卓越青工服務協會,41131786,涂權吉,"關係人屬：非法人團體，係由 ： 公職人員本人 擔任 相類似職務：理事長"
AA03109007141,109/10/19,桃園市政府社會局,"中秋佳節慶團圓暨社會福利與兒童權利公約(CRC) 政策宣導活動",109/09/18,公職人員之關係人,"50,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,桃園市政府推展社會福利服務補助要點第34點規定,鄭淑方,桃園市議會,議員,桃園市楊梅區瑞塘社區發展協會,30355366,鄭淑方,"關係人屬：非法人團體，係由 ： 公職人員本人 擔任 相類似職務：理事長"
AA03109007161,109/10/19,桃園市政府社會局,績優社區觀摩暨社會福利政策與防疫宣導活動,109/10/07,公職人員之關係人,"60,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,桃園市政府推展社會福利服務補助要點第34點規定,鄭淑方,桃園市議會,議員,桃園市楊梅區瑞塘社區發展協會,30355366,鄭淑方,"關係人屬：非法人團體，係由 ： 公職人員本人 擔任 相類似職務：理事長"
AA03109007171,109/10/19,桃園市政府社會局,九九重陽敬老暨老人福利宣導活動,109/10/07,公職人員之關係人,"50,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,桃園市政府推展社會福利服務補助要點第34點規定,鄭淑方,桃園市議會,議員,桃園市楊梅區瑞塘社區發展協會,30355366,鄭淑方,"關係人屬：非法人團體，係由 ： 公職人員本人 擔任 相類似職務：理事長"
AA03109007180,109/10/19,桃園市政府社會局,重陽敬老樂活健走健康久久暨社會福利政策宣導活動,109/10/07,公職人員之關係人,"40,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,桃園市政府推展社會福利服務補助要點第34點規定,鄭淑方,桃園市議會,議員,重陽敬老樂活健走健康久久暨社會福利政策宣導活動,85310239,桃園市楊梅區楊明社區發展協會,"關係人屬：非法人團體，係由 ： 公職人員之配偶或共同生活之家屬；廖經明 擔任 相類似職務：理事長"
