id,公告日期,交易案件機關,交易案件名稱,交易日期,交易對象,交易金額,交易屬第14條第1項但書,法令依據,公職人員姓名,服務機關團體,職稱,關係人名稱,統一編號,代表人或管理人,關係人與公職人員之關係
AA03109001840,109/03/03,桃園市政府社會局,「快樂象棋兒童聚會暨兒童福利宣導」活動,109/02/07,公職人員之關係人,"60,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,桃園市政府推展社會福利服務補助要點第34點規定,彭俊豪,桃園市議會,議員,中華象棋促進協會,15758925,彭俊豪,"關係人屬：非法人團體，係由 ： 公職人員本人 擔任 相類似職務：理事長"
AA03109002302,109/03/23,桃園市政府社會局,績優召集人表揚暨社會福利宣導活動,109/03/13,公職人員之關係人,"10,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,桃園市政府推展社會福利服務補助要點第34點規定,葉明月,桃園市議會,議員,桃園市中壢區婦女會,19590202,葉明月,"關係人屬：非法人團體，係由 ： 公職人員本人 擔任 相類似職務：理事長"
AA03109002670,109/04/07,桃園市政府社會局,申請志工背心,109/04/20,公職人員之關係人,"9,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,桃園市政府推展社會福利服務補助要點,劉曾玉春,桃園市議會,議員,桃園市海雁國際同濟會,26110328,劉曾玉春,"關係人屬：非法人團體，係由 ： 公職人員本人 擔任 相類似職務：理事長"
AA03109003311,109/05/12,桃園市政府社會局,109年敬老表揚暨健康講座及社會福利宣導活動,109/05/06,公職人員之關係人,"630,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,桃園市政府推展社會福利服務補助要點第34點規定,邱奕勝,桃園市議會,議長,桃園市中壢區丘(邱)姓宗親會,41121984,邱奕勝,"關係人屬：非法人團體，係由 ： 公職人員本人 擔任 相類似職務：理事長"
AA03109003880,109/06/10,桃園市政府社會局,109年度婦女福利宣導暨手工編織手提包製作活動,109/05/29,公職人員之關係人,"50,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,桃園市政府推展社會福利服務補助要點第34點規定,劉曾玉春,桃園市議會,市議員,桃園市海雁國際同濟會,26110328,劉曾玉春,"關係人屬：非法人團體，係由 ： 公職人員本人 擔任 相類似職務：理事長"
AA03109004401,109/07/02,桃園市政府社會局,辦理社區婦女教育-性別平等、防家暴宣導暨議長盃婦女舞力全開觀摩賽活動,109/06/24,公職人員之關係人,"150,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,桃園市政府推展社會福利服務補助要點第34點規定,葉明月,桃園市議會,議員,桃園市青溪婦女協會,37821628,葉明月,"關係人屬：非法人團體，係由 ： 公職人員本人 擔任 相類似職務：理事長"
AA03109004940,109/07/27,桃園市政府社會局,老人福利與社會福利宣導活動,109/07/21,公職人員之關係人,"120,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,桃園市政府推展社會福利服務補助要點第34點規定,葉明月,桃園市議會,市議員,桃園市葉姓宗親會,87807565,葉明月,"關係人屬：非法人團體，係由 ： 公職人員本人 擔任 相類似職務：理事長"
AA03109005061,109/07/29,桃園市政府社會局,模範婆媳表揚暨社會福利宣導活動,109/07/21,公職人員之關係人,"100,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,桃園市政府推展社會福利服務補助要點第34點規定,葉明月,桃園市議會,議員,桃園市中壢區婦女會,19590202,葉明月,"關係人屬：非法人團體，係由 ： 公職人員本人 擔任 相類似職務：理事長"
AA03109006470,109/10/06,桃園市政府社會局,重陽敬老表揚、防疫醫療暨社會福利宣導活動,109/09/29,公職人員之關係人,"80,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,桃園市政府推展社會福利服務補助要點第34點規定,葉明月,桃園市議會,議員,桃園市中壢青溪婦女協會,72646232,葉明月,"關係人屬：非法人團體，係由 ： 公職人員本人 擔任 相類似職務：理事長"
AA03109007920,109/11/10,桃園市政府社會局,氣功講座暨社會福利政策宣導活動,109/11/05,公職人員之關係人,"60,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,桃園市政府推展社會福利服務補助要點第34點規定,彭俊豪,桃園市議會,市議員,桃園市太極氣功十八式運動推展協會,31476022,彭俊豪,"關係人屬：非法人團體，係由 ： 公職人員本人 擔任 相類似職務：理事長"
AA03109008161,109/11/19,桃園市政府社會局,全民CPR、AED教學暨社會福利宣導活動,109/11/16,公職人員之關係人,"150,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,桃園市政府推展社會福利服務補助要點第34點規定,葉明月,桃園市議會,市議員,桃園市葉姓宗親會,87807565,葉明月,"關係人屬：非法人團體，係由 ： 公職人員本人 擔任 相類似職務：理事長"
AA03109009122,109/12/25,桃園市政府社會局,快樂象棋兒童聚會暨兒童福利宣導活動,109/09/29,公職人員之關係人,"58,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,桃園市政府推展社會福利服務補助要點第34點規定,彭俊豪,桃園市政府社會局,議員,中華象棋促進協會,15758925,彭俊豪,"關係人屬：非營利法人，係由 ： 公職人員本人"
AA03110002023,110/03/23,桃園市政府社會局,"110.3.21 辦理「績優召集人表揚暨社會福利宣導」活動",110/03/19,公職人員之關係人,"80,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,桃園市政府推展社會福利服務補助要點第34點規定,葉明月,桃園市議會,議員,桃園市中壢區婦女會,19590202,葉明月,"關係人屬：非法人團體，係由 ： 公職人員本人 擔任 相類似職務：理事長"
