id,公告日期,交易案件機關,交易案件名稱,交易日期,交易對象,交易金額,交易屬第14條第1項但書,法令依據,公職人員姓名,服務機關團體,職稱,關係人名稱,統一編號,代表人或管理人,關係人與公職人員之關係
AA03110000870,110/01/28,嘉義市政府,長照2.0推廣及實務分享講座,109/10/21,公職人員之關係人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,嘉義市政府補助人民團體經費作業要點第四點第(二)款,黃思婷,嘉義市議會,市議員,嘉義市深聽關懷協會,,郭福利,"關係人屬：非法人團體，係由 ： 公職人員之配偶或共同生活之家屬；郭福利"
AA03110000940,110/01/28,嘉義市政府,運動i臺灣,109/12/31,公職人員之關係人,"910,906",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,嘉義市政府補助人民團體經費作業要點第四點第三款,孫貫志,嘉義市政府,市議員,嘉義市體育會,06264041,孫貫志,"關係人屬：非法人團體，係由 ： 公職人員本人 擔任：負責人"
AA03110000950,110/01/28,嘉義市政府,109年國民體育日全國萬人健走大會師,109/12/31,公職人員之關係人,"2,500,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,嘉義市政府補助人民團體經費作業要點,孫貫志,嘉義市議會,市議員,,,,"關係人屬：非法人團體，係由 ： 公職人員本人 擔任：負責人"
AA03110000960,110/01/28,嘉義市政府,108學年度慢速壘球錦標賽、109年嘉義市市長盃桌球錦標賽、109年度少年桌球國手選拔暨排名賽及第15屆諸羅山盃分齡桌球錦標賽,109/12/31,公職人員之關係人,"7,320,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,嘉義市政府補助人民團體經費作業要點第四條第四款,孫貫志,嘉義市議會,市議員,嘉義市體育會,06264041,孫貫志,"關係人屬：非法人團體，係由 ： 公職人員本人"
AA03110000970,110/01/28,嘉義市政府,109年諸羅山盃地面高爾夫球錦標賽,109/12/31,公職人員之關係人,"122,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,嘉義市政府補助人民團體經費作業要點第四條第四款,孫貫志,嘉義市議會,市議員,嘉義市體育會,06264041,孫貫志,"關係人屬：非法人團體，係由 ： 公職人員本人"
AA03110000980,110/01/28,嘉義市政府,109年市長盃第9屆直排輪街道賽,109/12/31,公職人員之關係人,"66,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,嘉義市政府補助人民團體經費作業要點第四條第四款,孫貫志,嘉義市議會,市議員,嘉義市體育會,06264041,孫貫志,"關係人屬：非法人團體，係由 ： 公職人員本人"
AA03110000990,110/01/28,嘉義市政府,109年市長杯槌球錦標賽、109年諸羅山盃槌球錦標賽、109年慶祝誠路30周年樂活聯賽,109/12/31,公職人員之關係人,"194,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,嘉義市政府補助人民團體經費作業要點第四條第四款,孫貫志,嘉義市議會,市議員,嘉義市體育會,06264041,孫貫志,"關係人屬：非法人團體，係由 ： 公職人員本人"
AA03110006380,110/10/29,嘉義市政府,嘉義市郭姓宗親會辦理110年健康講座計畫,110/03/14,公職人員之關係人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,嘉義市政府補助人民團體經費作業要點第三點第(一)款,黃思婷,嘉義市議會,議員,嘉義市郭姓宗親會,37648629,郭世農,"關係人屬：非法人團體，係由 ： 公職人員二親等以內親屬；弟媳；郭文居 擔任 相類似職務：常務理事"
AA03110006421,110/10/29,嘉義市政府,嘉義市110年度市長盃全國青少年MV舞蹈大賽活動等6個補助,110/02/01,公職人員之關係人,"1,070,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,嘉義市政府補助人民團體經費作業要點第三點第(一)款,孫貫志,嘉義市議會,議員,嘉義市體育會,06264041,孫貫志,"關係人屬：非營利法人，係由 ： 公職人員本人"
AA03110006431,110/10/29,嘉義市政府,110年度嘉義市體育會辦理社會體育活動,110/01/01,公職人員之關係人,"3,000,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,嘉義市政府補助人民團體經費作業要點第三點第(一)款,孫貫志,嘉義市議會,議員,嘉義市體育會,06264041,孫貫志,"關係人屬：非營利法人，係由 ： 公職人員本人"
AA03110006451,110/10/29,嘉義市政府,2021嘉義市桃城盃壘球邀請賽等8項,110/02/04,公職人員之關係人,"1,409,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,嘉義市政府補助人民團體經費作業要點第三點第(一)款,孫貫志,嘉義市議會,議員,嘉義市體育會,06264041,孫貫志,"關係人屬：非營利法人，係由 ： 公職人員本人"
AA03110006460,110/10/29,嘉義市政府,110年運動i台灣計畫,110/01/01,公職人員之關係人,"13,094,995",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,嘉義市政府補助人民團體經費作業要點第三點第(一)款,孫貫志,嘉義市議會,議員,嘉義市體育會,06264041,孫貫志,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任 相類似職務：理事長"
