id,公告日期,交易案件機關,交易案件名稱,交易日期,交易對象,交易金額,交易屬第14條第1項但書,法令依據,公職人員姓名,服務機關團體,職稱,關係人名稱,統一編號,代表人或管理人,關係人與公職人員之關係
AA03109002270,109/03/20,花蓮縣吉安鄉公所,果香豆腐乳研習活動,109/03/11,公職人員之關係人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,花蓮縣吉安鄉推展社會福利服務、社區發展及客家事務補助經費作業原則第3條。,黃登科,花蓮縣吉安鄉民代表會,鄉民代表,花蓮縣吉安鄉北昌社區發展協會,19997764,林秀鸞,"關係人屬：非營利法人，係由 ： 公職人員二親等以內親屬；兄嫂；林秀鸞 擔任 相類似職務：理事長"
AA03109002290,109/03/20,花蓮縣吉安鄉公所,北昌社區發展協會鹹豬肉研習活動,109/03/11,公職人員之關係人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,花蓮縣吉安鄉推展社會福利服務、社區發展及客家事務補助經費作業原則第3條。,黃登科,花蓮縣吉安鄉公所,鄉民代表,花蓮縣吉安鄉北昌社區發展協會,19997764,林秀鸞,"關係人屬：非營利法人，係由 ： 公職人員二親等以內親屬；兄嫂；林秀鸞 擔任 相類似職務：理事長"
AA03109003401,109/05/18,花蓮縣吉安鄉公所,香草植物作皂課程活動,109/05/15,公職人員之關係人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,花蓮縣吉安鄉推展社會福利服務、社區發展及客家事務補助經費作業原則第3條第1項及第4條第4項第4款。,黃登科,花蓮縣吉安鄉民代表會,鄉民代表,花蓮縣吉安鄉北昌社區發展協會,19997764,林秀鸞,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任 相類似職務：監事"
AA03109005790,109/08/27,花蓮縣吉安鄉公所,木製托盤研習,109/08/26,公職人員之關係人,"40,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,花蓮縣吉安鄉推展社會福利服務、社區發展及客家事務補助經費作業原則第3條第1項及第4條第4項第4款,黃登科,花蓮縣吉安鄉民代表會,代表,花蓮縣吉安鄉北昌社區發展協會,19997764,林秀鸞,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任 相類似職務：監事"
AA03109007490,109/10/26,花蓮縣吉安鄉公所,花生糖研習活動,109/10/22,公職人員之關係人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,花蓮縣吉安鄉推展社會福利服務、社區發展及客家事務補助經費作業原則第3條第1項及第4條第4項第4款,黃登科,花蓮縣吉安鄉民代表會,鄉民代表,花蓮縣吉安鄉北昌社區發展協會,19997764,林秀鸞,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任 相類似職務：監事"
AA03109008141,109/11/18,花蓮縣吉安鄉公所,香草植物作皂課程（二）活動,109/11/18,公職人員之關係人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,花蓮縣吉安鄉推展社會福利服務、社區發展及客家事務補助經費作業原則第3條第1項及第4條第4項第4款,黃登科,花蓮縣吉安鄉民代表會,鄉民代表,花蓮縣吉安鄉北昌社區發展協會,19997764,林秀鸞,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任 相類似職務：監事"
AA03109009341,109/12/31,花蓮縣吉安鄉公所,110年北昌社區銀髮福氣站,109/12/10,公職人員之關係人,"120,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,花蓮縣吉安鄉公所輔導本鄉各社區銀髮福氣站補助要點,黃登科,花蓮縣吉安鄉民代表會,鄉民代表,花蓮縣吉安鄉北昌社區發展協會,19997764,林秀鸞,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任 相類似職務：監事"
AA03110005570,110/09/07,花蓮縣吉安鄉公所,香草手工皂製作研習活動,110/09/03,公職人員之關係人,"30,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,花蓮縣吉安鄉推展社會福利服務、社區發展及客家事務補助經費作業原則第3條第6項及第4條第4項第4款,黃登科,花蓮縣吉安鄉民代表會,鄉民代表,花蓮縣吉安鄉北昌社區發展協會,19997764,林秀鸞,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任 相類似職務：監事"
AA03110005580,110/09/07,花蓮縣吉安鄉公所,鹹豬肉研習活動,110/09/03,公職人員之關係人,"30,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,花蓮縣吉安鄉推展社會福利服務、社區發展及客家事務補助經費作業原則第3條第6項及第4條第4項第4款,黃登科,花蓮縣吉安鄉民代表會,鄉民代表,花蓮縣吉安鄉北昌社區發展協會,19997764,林秀鸞,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任 相類似職務：監事"
AA03110005601,110/09/09,花蓮縣吉安鄉公所,傳統菜包研習活動,110/09/08,公職人員之關係人,"10,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,花蓮縣吉安鄉推展社會福利服務、社區發展及客家事務補助經費作業原則第3條第6項及第4條第4項第4款,黃登科,花蓮縣吉安鄉民代表會,鄉民代表,花蓮縣吉安鄉北昌社區發展協會,19997764,林秀鸞,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任 相類似職務：監事"
