id,公告日期,交易案件機關,交易案件名稱,交易日期,交易對象,交易金額,交易屬第14條第1項但書,法令依據,公職人員姓名,服務機關團體,職稱,關係人名稱,統一編號,代表人或管理人,關係人與公職人員之關係
AA03109000650,109/01/31,新竹縣湖口鄉公所,2/16辦理第二屆第一次會員大會暨交通安全宣導活動,109/02/16,公職人員之關係人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣湖口鄉公所補助社會運動經費申請審核作業規定,巫光生,新竹縣湖口鄉民代表會,鄉民代表,新竹縣湖口鄉成功健康運動推廣協會,50591901,林盈衡,"關係人屬：非法人團體，係由 ： 公職人員本人 擔任 相類似職務：副主席"
AA03109001640,109/02/24,新竹縣湖口鄉公所,辦理健康講座三高預防暨會員大會活動,109/07/19,公職人員之關係人,"10,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣湖口鄉公所補助社會運動經費申請審核作業規定,張春香,新竹縣湖口鄉民代表會,鄉民代表,新竹縣湖口鄉彭姓宗親會,99016052,彭成在,"關係人屬：非法人團體，係由 ： 公職人員之配偶或共同生活之家屬；彭成謙 擔任 相類似職務：理事"
AA03109001830,109/03/03,新竹縣湖口鄉公所,3/21-22辦理節約用水珍惜水資源宣導暨觀摩活動,109/03/21,公職人員之關係人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣湖口鄉公所補助社會運動經費申請審核作業規定,張春香,新竹縣湖口鄉民代表會,鄉民代表,新竹縣湖口鄉中華元極研究運動推廣協會,17880367,彭成謙,"關係人屬：非法人團體，係由 ： 公職人員之配偶或共同生活之家屬；張春香 擔任：負責人"
AA03109004450,109/07/08,新竹縣湖口鄉公所,109年會員及眷屬插花研習暨衛生講座宣導活動,109/08/25,公職人員本人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣湖口鄉公所補助社會運動經費申請審核作業規定,巫光生,新竹縣湖口鄉民代表會,鄉民代表副主席,,,,
AA03109004770,109/07/17,新竹縣湖口鄉公所,8/15-8/16高雄自強活動暨交通安全宣導,109/08/15,公職人員本人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣湖口鄉公所補助社會運動經費申請審核作業規定,巫光生,新竹縣湖口鄉民代表會,鄉民代表副主席,,,,
AA03109005131,109/08/03,新竹縣湖口鄉公所,"9/12-9/13 109年會員及眷屬戶外環境教育暨環保能源再生宣導活動",109/09/12,公職人員本人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣湖口鄉公所補助社會運動經費申請審核作業規定,巫光生,新竹縣湖口鄉民代表會,副主席,,,,
AA03109005640,109/08/20,新竹縣湖口鄉公所,"9/5-9/6 節約用水節約用電宣導暨戶外研習活動",109/09/05,公職人員之關係人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣湖口鄉公所補助社會運動經費申請審核作業規定,張春香,新竹縣湖口鄉民代表會,鄉民代表,新竹縣湖口鄉和興養生協會,09846275,彭成謙,公職人員之配偶或共同生活之家屬
AA03109005660,109/08/20,新竹縣湖口鄉公所,"9/27 109年度會員大會暨身體健康保健與節能用電、用水宣導講座",109/09/27,公職人員之關係人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣湖口鄉公所補助社會運動經費申請審核作業規定,張春香,新竹縣湖口鄉民代表會,鄉民代表,,,,"關係人屬：非法人團體，係由 ： 公職人員之配偶或共同生活之家屬；彭成謙 擔任 相類似職務：理事長"
AA03109005880,109/09/04,新竹縣湖口鄉公所,109年慶祝中秋節親子烤肉暨資源回收防疫宣導,109/09/26,公職人員本人,"10,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣湖口鄉公所補助社會運動經費申請審核作業規定,巫光生,新竹縣湖口鄉民代表會,副主席,,,,
AA03109006730,109/10/12,新竹縣湖口鄉公所,"11/15-11/16 入侵紅火蟻防治戶外研討暨會員聯誼",109/11/15,公職人員之關係人,"10,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣湖口鄉公所補助社會運動經費申請審核作業規定,張春香,新竹縣湖口鄉民代表會,鄉民代表,新竹縣湖口鄉彭姓宗親會,99016052,彭成在,"關係人屬：非法人團體，係由 ： 公職人員之配偶或共同生活之家屬；彭成謙 擔任 相類似職務：理事"
AA03109007190,109/10/19,新竹縣湖口鄉公所,"11/8 老人安心家園福利政策宣導暨會員大會",109/11/08,公職人員之關係人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣湖口鄉公所補助社會運動經費申請審核作業規定,張春香,新竹縣湖口鄉民代表會,鄉民代表,新竹縣彭維義公派下宗族會,82290576,彭成謙,"關係人屬：非法人團體，係由 ： 公職人員之配偶或共同生活之家屬；張春香 擔任 相類似職務：理事長"
AA03109007431,109/10/22,新竹縣湖口鄉公所,"10/31 節能減碳資源回收宣導暨戶外研習活動",109/10/31,公職人員之關係人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣湖口鄉公所補助社會運動經費申請審核作業規定,張春香,新竹縣湖口鄉民代表會,鄉民代表,新竹縣湖口鄉和興養生協會,09846275,彭成謙,"關係人屬：非法人團體，係由 ： 公職人員之配偶或共同生活之家屬；彭成謙 擔任 相類似職務：理事長"
AA03109008680,109/12/10,新竹縣湖口鄉公所,"12/20 冬令防火防災宣導暨工作幹部會議",109/12/20,公職人員之關係人,"10,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣湖口鄉公所補助社會運動經費申請審核作業規定,張春香,新竹縣湖口鄉民代表會,鄉民代表,新竹縣湖口鄉中華園及研究運動推廣協會,17880367,彭成謙,"關係人屬：非法人團體，係由 ： 公職人員之配偶或共同生活之家屬；彭成謙 擔任 相類似職務：理事長"
AA03109008960,109/12/22,新竹縣湖口鄉公所,"1/8 13鄉鎮市理事長、秘書及幹部聯誼暨衛生保健宣導活動",110/01/08,公職人員之關係人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣湖口鄉公所補助社會運動經費申請審核作業規定,巫光生,新竹縣湖口鄉民代表會,鄉民代表副主席,新竹縣湖口鄉民眾服務社,09851591,巫光生,"關係人屬：非法人團體，係由 ： 公職人員本人 擔任 相類似職務：理事長"
AA03110000091,110/01/06,新竹縣湖口鄉公所,"1/24 自強觀摩活動暨節能減碳環境衛生宣導",110/01/24,公職人員之關係人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣湖口鄉公所補助社會運動經費申請審核作業規定,張春香,新竹縣湖口鄉民代表會,鄉民代表,新竹縣湖口鄉中華元極研究運動推廣協會,17880367,彭成謙,"關係人屬：非法人團體，係由 ： 公職人員之配偶或共同生活之家屬；彭成謙 擔任 相類似職務：理事長"
AA03110002550,110/04/07,新竹縣湖口鄉公所,"5/15-5/16 樂活居家安全宣導暨戶外研習活動",110/05/15,公職人員之關係人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣湖口鄉公所補助社會運動經費申請審核作業規定,張春香,新竹縣湖口鄉民代表會,鄉民代表,新竹縣湖口鄉中華元極研究運動推廣協會,17880367,彭成謙,"關係人屬：非法人團體，係由 ： 公職人員之配偶或共同生活之家屬；彭成謙 擔任 相類似職務：理事長"
AA03110002560,110/04/07,新竹縣湖口鄉公所,"5/22 身體健康保健宣導暨會員大會",110/05/22,公職人員之關係人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣湖口鄉公所補助社會運動經費申請審核作業規定,張春香,新竹縣湖口鄉民代表會,鄉民代表,新竹縣湖口鄉和興養生協會,09846275,彭成謙,"關係人屬：非法人團體，係由 ： 公職人員之配偶或共同生活之家屬；彭成謙 擔任 相類似職務：理事長"
