id,公告日期,交易案件機關,交易案件名稱,交易日期,交易對象,交易金額,交易屬第14條第1項但書,法令依據,公職人員姓名,服務機關團體,職稱,關係人名稱,統一編號,代表人或管理人,關係人與公職人員之關係
AA03109003790,109/06/09,新竹縣湖口鄉公所,慶祝抗戰勝利75週年紀念大會暨健康講座宣導活動,109/07/05,公職人員本人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣湖口鄉公所補助社會運動經費申請審核作業規定,齊占翔,新竹縣湖口鄉民代表會,鄉民代表,,,,
AA03109004023,109/06/16,新竹縣湖口鄉公所,7/25第五屆第三次會員大會暨全民防火、防災宣導活動,109/07/25,公職人員本人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣湖口鄉公所補助社會運動經費申請審核作業規定,齊占翔,新竹縣湖口鄉民代表會,鄉民代表,,,,
AA03109004190,109/06/23,新竹縣湖口鄉公所,109年度消防安全、宣導防疫加強工作活動,109/07/07,公職人員本人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣湖口鄉公所補助社會運動經費申請審核作業規定,萬正英,新竹縣湖口鄉民代表會,鄉民代表,,,,
AA03109005460,109/08/13,新竹縣湖口鄉公所,"9/5-9/7 109年度環保節能減碳/參訪台泥DAKA園區宣導防疫活動",109/09/05,公職人員本人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣湖口鄉公所社會運動經費申請審核作業規定,萬正英,新竹縣湖口鄉民代表會,鄉民代表,,,,
AA03109006360,109/09/25,新竹縣湖口鄉公所,"10/10 慶祝109年雙十國慶升旗典禮暨防疫宣導活動",109/10/10,公職人員之關係人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣湖口鄉公所補助社會運動經費申請審核作業規定,齊占翔,新竹縣湖口鄉民代表會,15579084,中華民國退伍軍人協會直屬第八聯會,15579084,王志豪,"關係人屬：非法人團體，係由 ： 公職人員本人 擔任 相類似職務：理事"
AA03109006860,109/10/15,新竹縣湖口鄉公所,"10/31 109年度會員大會及健康生活推廣防疫活動",109/10/31,公職人員之關係人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣湖口鄉公所補助社會運動經費申請審核作業規定,萬正英,新竹縣湖口鄉民代表會,鄉民代表,新竹縣湖口鄉榮民榮眷自強協會,80901930,萬正英,"關係人屬：非法人團體，係由 ： 公職人員本人 擔任 相類似職務：理事長"
AA03109007730,109/11/04,新竹縣湖口鄉公所,"12/12 會員代表大會暨防疫宣導活動",109/12/12,公職人員之關係人,"10,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣湖口鄉公所補助社會運動經費申請審核作業規定,齊占翔,新竹縣湖口鄉民代表會,鄉民代表,中華民國退伍軍人協會直屬第八聯會,15579084,王志豪,"關係人屬：非法人團體，係由 ： 公職人員本人 擔任 相類似職務：理事"
AA03109008611,109/12/07,新竹縣湖口鄉公所,109年度敦親睦鄰宣導防疫活動,109/12/23,公職人員之關係人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣湖口鄉公所補助社會運動經費申請審核作業規定,萬正英,新竹縣湖口鄉民代表會,鄉民代表,新竹縣湖口鄉榮民榮眷自強協會,80901930,萬正英,"關係人屬：非法人團體，係由 ： 公職人員本人 擔任 相類似職務：理事長"
AA03110000611,110/01/19,新竹縣湖口鄉公所,"2/3 110年度敦親睦鄰宣導防疫活動",110/02/03,公職人員之關係人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣湖口鄉公所補助社會運動經費申請審核作業規定,萬正英,新竹縣湖口鄉民代表會,鄉民代表,新竹縣湖口鄉榮民榮眷自強協會,80901930,萬正英,"關係人屬：非法人團體，係由 ： 公職人員本人 擔任 相類似職務：理事長"
AA03110002650,110/04/09,新竹縣湖口鄉公所,"4/21 110年敦親睦鄰(鳳凰村)宣導防疫活動",110/04/21,公職人員之關係人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣湖口鄉公所補助社會運動經費申請審核作業規定,萬正英,新竹縣湖口鄉民代表會,鄉民代表,新竹縣湖口鄉榮民榮眷自強協會,80901930,萬正英,"關係人屬：非法人團體，係由 ： 公職人員本人 擔任 相類似職務：理事長"
