"選舉區",登記日期,姓名,推薦之政黨,備註
"臺北市松山區莊敬里",111/09/02,周政諭,中國國民黨,
"臺北市松山區東榮里",111/08/31,鄭玉梅,無,
"臺北市松山區三民里",111/08/31,謝翠鈴,中國國民黨,
"臺北市松山區新益里",111/08/29,葉美淑,無,
"臺北市松山區新益里",111/08/30,林寶錢,無,
"臺北市松山區新益里",111/09/01,諸葛芬,中國國民黨,
"臺北市松山區新益里",111/09/01,王敏茹,無,
"臺北市松山區富錦里",111/08/31,王振鴻,台灣民眾黨,
"臺北市松山區富錦里",111/09/02,李煥中,中國國民黨,
"臺北市松山區新東里",111/08/30,華國雄,中國國民黨,
"臺北市松山區富泰里",111/08/31,辜阿雪,無,
"臺北市松山區富泰里",111/08/31,吳學毅,中國國民黨,
"臺北市松山區介壽里",111/08/29,蔡錦文,無,
"臺北市松山區介壽里",111/09/01,林玉琴,無,
"臺北市松山區精忠里",111/09/01,黃曉雄,無,
"臺北市松山區精忠里",111/09/01,賴美旭,中國國民黨,
"臺北市松山區東光里",111/08/31,洪弘利,無,
"臺北市松山區東光里",111/08/31,許秀雲,中國國民黨,
"臺北市松山區龍田里",111/08/29,袁俊麒,中國國民黨,
"臺北市松山區龍田里",111/09/01,黃淑芬,無,
"臺北市松山區東昌里",111/09/01,陳志明,中國國民黨,
"選舉區",登記日期,姓名,推薦之政黨,備註
"臺北市松山區中華里",111/09/01,游吉興,中國國民黨,
"臺北市松山區民有里",111/08/31,黃明德,民主進步黨,
"臺北市松山區民有里",111/08/31,林國瑞,無,
"臺北市松山區民有里",111/09/01,余國安,無,
"臺北市松山區民有里",111/09/02,周宇軒,中國國民黨,
"臺北市松山區民福里",111/08/31,李大強,無,
"臺北市松山區民福里",111/08/31,李麗容,無,
"臺北市松山區民福里",111/09/01,古瑞珍,中國國民黨,
"臺北市松山區慈祐里",111/09/01,李祖民,無,
"臺北市松山區安平里",111/08/30,洪温滿,無,
"臺北市松山區安平里",111/09/01,蕭素玲,"中華文化復興在理黨",
"臺北市松山區鵬程里",111/08/30,許顏建,中國國民黨,
"臺北市松山區鵬程里",111/08/30,洪豊凱,無,
"臺北市松山區自強里",111/08/31,李台華,中國國民黨,
"臺北市松山區吉祥里",111/09/01,陳永昌,中國國民黨,
"臺北市松山區新聚里",111/08/31,黃治嘉,無,
"臺北市松山區新聚里",111/08/31,郭秀鳳,中國國民黨,
"臺北市松山區復盛里",111/08/31,王正雄,中國國民黨,
"臺北市松山區復盛里",111/09/02,張晉維,無,
"臺北市松山區中正里",111/08/31,洪樸陽,無,
"臺北市松山區中崙里",111/09/02,張陳碧雲,中國國民黨,
"選舉區",登記日期,姓名,推薦之政黨,備註
"臺北市松山區美仁里",111/08/30,林志創,中國國民黨,
"臺北市松山區吉仁里",111/09/01,李全長,無,
"臺北市松山區敦化里",111/08/31,蘇榮文,中國國民黨,
"臺北市松山區敦化里",111/09/01,江松清,無,
"臺北市松山區敦化里",111/09/02,邵耀德,無,
"臺北市松山區復源里",111/09/01,温福義,中國國民黨,
"臺北市松山區復建里",111/08/29,林坤信,中國國民黨,
"臺北市松山區復建里",111/08/31,汪得貴,無,
"臺北市松山區復勢里",111/08/31,徐麗雲,中國國民黨,
"臺北市松山區福成里",111/09/01,葉佐良,中國國民黨,
"臺北市松山區福成里",111/09/01,林順松,無,
"臺北市松山區松基里",111/08/31,李坤霖,無,
"臺北市松山區松基里",111/09/01,黃建賓,無,
"臺北市信義區西村里",111/09/01,馬念慈,中國國民黨,
"臺北市信義區西村里",111/09/02,盧珍,無,
"臺北市信義區正和里",111/08/31,董玲娥,無,
"臺北市信義區正和里",111/09/01,尹俊富,中國國民黨,
"臺北市信義區興隆里",111/08/29,"吉娃斯‧吉果",中國國民黨,
"臺北市信義區興隆里",111/08/31,凌麗美,中國國民黨,
"臺北市信義區中興里",111/08/31,趙惠美,中國國民黨,
"臺北市信義區中興里",111/09/01,吳孟環,無,
"選舉區",登記日期,姓名,推薦之政黨,備註
"臺北市信義區新仁里",111/09/02,陳台林,無,
"臺北市信義區興雅里",111/09/01,馬強,無,
"臺北市信義區興雅里",111/09/02,林素琴,中國國民黨,
"臺北市信義區敦厚里",111/08/29,方聰杰,中國國民黨,
"臺北市信義區廣居里",111/08/29,楊玉堂,中國國民黨,
"臺北市信義區安康里",111/08/31,楊嘉能,無,
"臺北市信義區安康里",111/08/31,吳姵潔,無,
"臺北市信義區安康里",111/08/31,萬宇恆,中國國民黨,
"臺北市信義區安康里",111/09/02,張采明,經濟黨,
"臺北市信義區六藝里",111/09/01,丁禾溱,中國國民黨,
"臺北市信義區雅祥里",111/08/31,高添喜,中國國民黨,
"臺北市信義區雅祥里",111/08/31,宋美玲,無,
"臺北市信義區雅祥里",111/08/31,林信介,民主進步黨,
"臺北市信義區五常里",111/08/29,黃河村,中國國民黨,
"臺北市信義區五常里",111/09/01,陳勇誠,無,
"臺北市信義區五常里",111/09/01,游育靖,無,
"臺北市信義區五全里",111/08/31,吳秀好,民主進步黨,
"臺北市信義區五全里",111/09/01,李英豪,無,
"臺北市信義區永吉里",111/08/30,陳永昌,中國國民黨,
"臺北市信義區長春里",111/08/29,許錦忠,無,
"臺北市信義區長春里",111/08/30,潘厚勳,民主進步黨,
"選舉區",登記日期,姓名,推薦之政黨,備註
"臺北市信義區四育里",111/09/01,施永泉,無,
"臺北市信義區四育里",111/09/02,莊芊華,無,
"臺北市信義區四維里",111/08/29,劉耀平,中國國民黨,
"臺北市信義區永春里",111/08/29,顏東隆,無,
"臺北市信義區永春里",111/09/01,許蕙蘭,中國國民黨,
"臺北市信義區富台里",111/08/30,羅至佑,無,
"臺北市信義區富台里",111/08/31,陳國華,中國國民黨,
"臺北市信義區國業里",111/09/01,林銘賢,無,
"臺北市信義區國業里",111/09/01,張雲娥,中國國民黨,
"臺北市信義區松隆里",111/08/31,黃俊龍,中國國民黨,
"臺北市信義區松友里",111/08/31,張海秋,無,
"臺北市信義區松友里",111/08/31,林玉華,無,
"臺北市信義區松光里",111/08/30,賴秀絨,無,
"臺北市信義區松光里",111/09/01,蔡福來,無,
"臺北市信義區松光里",111/09/02,劉宗益,無,
"臺北市信義區中坡里",111/08/31,顏蜜,無,
"臺北市信義區中坡里",111/09/01,曾傳達,中國國民黨,
"臺北市信義區中行里",111/08/31,黃銓政,中國國民黨,
"臺北市信義區中行里",111/08/31,林美君,無,
"臺北市信義區大道里",111/08/31,毛水月,無,
"臺北市信義區大道里",111/09/01,高永峯,無,
"選舉區",登記日期,姓名,推薦之政黨,備註
"臺北市信義區景新里",111/08/30,孫積德,無,
"臺北市信義區景新里",111/08/31,張智翔,無,
"臺北市信義區景新里",111/08/31,楊瑞璋,中國國民黨,
"臺北市信義區景新里",111/09/01,張裕欣,無,
"臺北市信義區惠安里",111/09/01,虞閎立,無,
"臺北市信義區惠安里",111/09/01,周葉長,中國國民黨,
"臺北市信義區三張里",111/08/31,李伯壽,中國國民黨,
"臺北市信義區三張里",111/09/01,盧美玲,無,
"臺北市信義區三犁里",111/08/30,翁信利,無,
"臺北市信義區六合里",111/09/01,蕭振中,中國國民黨,
"臺北市信義區六合里",111/09/02,陳盈如,無,
"臺北市信義區泰和里",111/08/30,蔡靜怡,無,
"臺北市信義區泰和里",111/09/01,林正義,中國國民黨,
"臺北市信義區泰和里",111/09/02,鄒宗平,無,
"臺北市信義區泰和里",111/09/02,連婉彤,無,
"臺北市信義區景聯里",111/08/31,洪福周,中國國民黨,
"臺北市信義區景勤里",111/09/02,王雷凱,中國國民黨,
"臺北市信義區雙和里",111/08/31,周金進,無,
"臺北市信義區雙和里",111/09/01,宋祥輝,中國國民黨,
"臺北市信義區嘉興里",111/09/01,李錫榮,無,
"臺北市信義區嘉興里",111/09/01,鄭智耀,無,
"選舉區",登記日期,姓名,推薦之政黨,備註
"臺北市信義區黎順里",111/08/31,卓秀娟,中國國民黨,
"臺北市信義區黎順里",111/09/02,許翔原,無,
"臺北市信義區黎順里",111/09/02,鄭振榮,無,
"臺北市信義區黎順里",111/09/02,潘還珠,無,
"臺北市信義區黎平里",111/09/01,楊介舟,中國國民黨,
"臺北市信義區黎忠里",111/08/29,孫壽廷,無,
"臺北市信義區黎忠里",111/08/29,林金坤,無,
"臺北市信義區黎忠里",111/08/31,陳煥文,無,
"臺北市信義區黎忠里",111/09/01,黃建智,中國國民黨,
"臺北市信義區黎安里",111/09/01,劉梅菊,中國國民黨,
